sigma noise (a.u.),vertical noise (a.u.),basal noise (a.u.),horizontal noise (Da)
0.1756152542770974,-0.0544285616286487,0.0003251197279283,0.5400000000008731
0.1756519326722497,-0.0544158613774635,0.0003261104235433,0.5400000000008731
0.1756776432471549,-0.0544020747421225,0.0003267695024089,0.5400000000008731
0.1756853209440069,-0.0543381101079883,0.0003270241377459,0.5400000000008731
0.1757221114888503,-0.054317158737919,0.0003275948231637,0.5400000000008731
0.1757360883790249,-0.0543079468124894,0.0003281776502398,0.5400000000008731
0.1757492205595012,-0.054302814215108,0.0003284949567624,0.5400000000008731
0.1757576367224853,-0.0542925283806965,0.0003287274255452,0.5400000000008731
0.1758094066329573,-0.0542638125547585,0.0003288323393761,0.5400000000008731
0.1758375686127189,-0.0542601396045606,0.0003296139148194,0.5400000000008731
0.1759185317058581,-0.0542569559205534,0.0003296367474462,0.5400000000008731
0.1759451902523923,-0.0542441476230132,0.0003297314991643,0.5400000000008731
0.176036072365251,-0.0542082227041082,0.0003300477453795,0.5400000000008731
0.1760594792798867,-0.054154929403973,0.0003301683623656,0.5400000000008731
0.1760620530403879,-0.0541388973036646,0.0003302995740255,0.5400000000008731
0.1760622310491766,-0.0541239417886471,0.000330306394901,0.5400000000008731
0.1760974094656998,-0.0540814109416134,0.0003304193828409,0.5400000000008731
0.1761186250084382,-0.0540432536477388,0.0003305877174793,0.5400000000008731
0.1761510847702341,-0.0540268512867624,0.0003317777236125,0.5400000000008731
0.1762862704183925,-0.0540128068099381,0.0003317997579481,0.5400000000008731
0.1763309949879485,-0.053983837589718,0.0003320343176285,0.5400000000008731
0.1763579407147338,-0.0539817564208084,0.0003328632257842,0.5400000000008731
0.1764192324889978,-0.0539727702217759,0.0003330057630837,0.5599999999976717
0.1764263433840708,-0.0539693300859384,0.0003333123336329,0.5599999999976717
0.1764568777025017,-0.05394525077033,0.0003338367174143,0.5599999999976717
0.1764598435684305,-0.0539346115071534,0.0003342161272354,0.5599999999976717
0.17647574448018,-0.0539325834938218,0.0003362621560092,0.5599999999976717
0.1764862974805832,-0.0538832967439217,0.0003365737197659,0.5599999999976717
0.1765247557524785,-0.0538828799966433,0.0003367008060256,0.5599999999976717
0.1765740465919114,-0.0538744588837554,0.0003368473749263,0.5599999999976717
0.1765782114099399,-0.0538548320192884,0.0003368525159307,0.5599999999976717
0.1766123264277071,-0.0538206751383698,0.0003380646271679,0.5599999999976717
0.1767447691792823,-0.053815108100408,0.0003391321763333,0.5599999999976717
0.1768104446194109,-0.0538095991677274,0.0003393364058085,0.5599999999976717
0.1768370917065551,-0.0537862444883332,0.0003402869327959,0.5599999999976717
0.176859439024951,-0.053783224753882,0.0003412524986101,0.5599999999976717
0.1768681173402381,-0.0537597837398941,0.000341498606903,0.5599999999976717
0.1768836023892164,-0.0537484415098416,0.0003421950545853,0.5599999999976717
0.1768897375830953,-0.05374478505911,0.0003422296630102,0.5599999999976717
0.1769014487651941,-0.0537136312601753,0.0003427524322056,0.5599999999976717
0.1769543283833253,-0.0537059340290879,0.0003427868368125,0.5599999999976717
0.1770250834748342,-0.053686341306874,0.0003431832061263,0.5599999999976717
0.1770816985737419,-0.0536843934015871,0.0003431930912307,0.5599999999976717
0.1770941612583663,-0.0536547579397064,0.000343642013756,0.5599999999976717
0.1771558245762986,-0.0536462778315035,0.0003450144814759,0.5599999999976717
0.1772234114899174,-0.0536215072794797,0.0003451957016676,0.5599999999976717
0.1772348289292233,-0.0536132505392334,0.0003453780810046,0.5599999999976717
0.1772729611894826,-0.0536126958382481,0.0003457012613538,0.5599999999976717
0.177277003566955,-0.0535995547823962,0.0003458579911962,0.5599999999976717
0.1773082337901,-0.0535744523702351,0.0003462065218861,0.5599999999976717
0.1773155999700222,-0.0535319923195307,0.0003466635935008,0.5599999999976717
0.1773262435783625,-0.0535143916891911,0.0003476018714809,0.5599999999976717
0.1773609062466782,-0.0535049882270247,0.0003478159775449,0.5599999999976717
0.1773721683420627,-0.0534552942725639,0.0003478741227608,0.5599999999976717
0.1773857784566435,-0.053411494686427,0.0003479811918446,0.5599999999976717
0.1773891465963128,-0.0533692818130873,0.0003498785613084,0.5599999999976717
0.17744718810029,-0.0533132213245668,0.0003499031146133,0.5599999999976717
0.1774600135428432,-0.0533090490330695,0.0003506360686254,0.5599999999976717
0.177495990895167,-0.0532935112886666,0.0003510012993898,0.5599999999976717
0.1775239757146778,-0.0532014606860679,0.0003516745967866,0.5599999999976717
0.1775436830011866,-0.0531453111627114,0.0003516902224858,0.5599999999976717
0.1775740658400338,-0.0531247498522742,0.0003517323309111,0.5599999999976717
0.1775946090805708,-0.0531012960223317,0.0003525618621679,0.5599999999976717
0.1776147712502524,-0.0530800862280294,0.0003526924697315,0.5599999999976717
0.1776226593144521,-0.0530765519053016,0.0003530587876703,0.5599999999976717
0.1776854124054252,-0.0530503450693163,0.0003544197674133,0.5599999999976717
0.177732062615017,-0.0530411139544804,0.0003547740890594,0.5599999999976717
0.177748710719097,-0.0530026638426545,0.0003548146261011,0.5599999999976717
0.1777635143228927,-0.053001681378282,0.0003549861121287,0.5599999999976717
0.177821918045999,-0.0529925342840711,0.0003552624834269,0.5599999999976717
0.1778512231339756,-0.052964366372242,0.0003555785857096,0.5599999999976717
0.1779182187939521,-0.0529238092121568,0.000355983416929,0.5599999999976717
0.1779437476485013,-0.0528911886383985,0.0003560238611016,0.5599999999976717
0.1779681091973914,-0.0528738091062031,0.0003561517953174,0.5599999999976717
0.1779806538495961,-0.0528643808797552,0.0003562971663994,0.5599999999976717
0.1780255142602269,-0.0528638465723919,0.0003563259933745,0.5599999999976717
0.1780300235273289,-0.0528602233431594,0.0003572318643148,0.5599999999976717
0.1780918859045563,-0.052857796039121,0.0003581762734965,0.5599999999976717
0.1781383814305425,-0.0527769733240979,0.0003581998272157,0.5599999999976717
0.178189388830378,-0.0527499076430923,0.0003589945070484,0.5599999999976717
0.1782092870443625,-0.0526467225292869,0.0003592193846016,0.5599999999976717
0.1782340470223109,-0.0526310181083025,0.0003594116944915,0.5600000000049477
0.178244467407414,-0.0526087162081805,0.0003602645937102,0.5600000000049477
0.1782874198791518,-0.0525742182360979,0.0003611918283648,0.5600000000049477
0.1784032450639223,-0.0525266272556585,0.0003612585633128,0.5600000000049477
0.178445140921287,-0.0525054475958149,0.0003617012801425,0.5600000000049477
0.1784634337780063,-0.0525045263607596,0.0003618834128039,0.5600000000049477
0.1784801897303486,-0.0524699762189397,0.0003619117822824,0.5600000000049477
0.1784949134361131,-0.0524357473416093,0.0003621159889238,0.5600000000049477
0.1784961297899502,-0.0524129296795521,0.0003628146818011,0.5600000000049477
0.1785042185018135,-0.0524002132020965,0.0003630113122229,0.5600000000049477
0.1785533343042091,-0.0523860381798596,0.0003633533212464,0.5600000000049477
0.178554561947365,-0.0523694994114658,0.000363430322985,0.5600000000049477
0.1785728941224112,-0.0523634536003862,0.000363615167545,0.5600000000049477
0.1785907924358124,-0.0523232735324676,0.00036393886247,0.5600000000049477
0.1785931611949368,-0.0523161234967441,0.0003664095676884,0.5600000000049477
0.1786057082015562,-0.0522845293127644,0.0003667863944832,0.5600000000049477
0.1786350795544982,-0.0522552932822013,0.0003685266764895,0.5600000000049477
0.1786424213371615,-0.0522503044192358,0.0003691864703989,0.5600000000049477
0.1786656307623891,-0.0522198262339468,0.000369673358386,0.5600000000049477
0.1787059460201918,-0.0522008657582754,0.0003698894887537,0.5600000000049477
0.1787925352911355,-0.0521911127986181,0.0003700113290628,0.5600000000049477
0.1787940326003778,-0.0521666655492953,0.0003700974523894,0.5600000000049477
0.1788501182838284,-0.0521442628053612,0.0003706527375016,0.5600000000049477
0.1788905464160405,-0.0521271348893899,0.0003709822199819,0.5600000000049477
0.1789465833525598,-0.0520983540829184,0.0003717867583759,0.5600000000049477
0.1789620139126357,-0.0520905279225253,0.0003741928226291,0.5600000000049477
0.1790017684022032,-0.0520880538141523,0.0003749489557717,0.5600000000049477
0.1790719690562481,-0.0520852141248087,0.0003759613761738,0.5600000000049477
0.1791332039344904,-0.0520381760577038,0.0003759920072302,0.5600000000049477
0.1791495302863879,-0.0520338051586836,0.0003763542698082,0.5600000000049477
0.1791797803441284,-0.0520161424842301,0.0003763826343567,0.5600000000049477
0.1792379224262394,-0.0520139771926378,0.0003764379426278,0.5600000000049477
0.1792457861711785,-0.0519778064380047,0.0003766152693981,0.5600000000049477
0.1792699145321726,-0.0519002719307009,0.0003771467269635,0.5600000000049477
0.1793250939968528,-0.0518774763873033,0.0003771616990535,0.5799999999944703
0.1793384543275379,-0.0518691531499388,0.0003778730589514,0.5799999999944703
0.1793516868550992,-0.0518685346230838,0.0003783082664422,0.5799999999944703
0.1793675529716657,-0.0518559528102848,0.0003793590392921,0.5799999999944703
0.1794348779475128,-0.051830582332825,0.0003796849020193,0.5799999999944703
0.1795205763475647,-0.0517831536374765,0.0003800363116671,0.5799999999944703
0.1795415735281628,-0.0517641021732094,0.0003805105309889,0.5799999999944703
0.1795680402742379,-0.0517627125640214,0.0003812910152637,0.5799999999944703
0.1795962097309843,-0.051759116097589,0.0003823369987683,0.5799999999944703
0.1796673200177634,-0.0517260281862051,0.0003838861107997,0.5799999999944703
0.1796837668136255,-0.0517200375844397,0.000384187174367,0.5799999999944703
0.1796956001527352,-0.0517160762468469,0.0003842520854155,0.5799999999944703
0.1796976380775056,-0.0516993692584101,0.0003851836846934,0.5799999999944703
0.1797188088382655,-0.0516883758869358,0.0003853516682243,0.5799999999944703
0.1797195491703646,-0.0516786171956836,0.0003854799586916,0.5799999999944703
0.1797343081786103,-0.0516757994767398,0.0003856884084542,0.5799999999944703
0.1798166942995905,-0.0515879998633868,0.0003857632541047,0.5799999999944703
0.1798378083452138,-0.0515146410166311,0.0003868406999295,0.5799999999944703
0.17985010490393,-0.0515049290654162,0.0003875603876581,0.5799999999944703
0.1798580584241865,-0.0514836880361496,0.000387958043926,0.5799999999944703
0.1798714274272299,-0.0514764972016586,0.0003896284645299,0.5799999999944703
0.1798980524567688,-0.0514512193472518,0.0003901090538791,0.5799999999944703
0.1799012393131547,-0.0514465677711966,0.000392589131071,0.5799999999944703
0.1799036834796003,-0.0514180258038984,0.0003928144696172,0.5799999999944703
0.1799294653672176,-0.0513918456896422,0.0003931409768761,0.5799999999944703
0.1800041778283323,-0.0513763846388948,0.0003943212493291,0.5799999999944703
0.1800066981411291,-0.0513757559903566,0.0003943963992478,0.5799999999944703
0.1800221473338343,-0.0513728162554377,0.000394634180757,0.5799999999944703
0.1800263530278315,-0.0513668019650099,0.0003950498700727,0.5799999999944703
0.1800660246156923,-0.0513624982790052,0.0003953802635047,0.5800000000017462
0.1800813803815292,-0.0513571095060097,0.0003956160674581,0.5800000000017462
0.1801083744084924,-0.0513511365401861,0.0003957036020277,0.5800000000017462
0.1801249213317364,-0.0513194683624246,0.0003957104715481,0.5800000000017462
0.180135240716757,-0.0512892042600429,0.0003961300595983,0.5800000000017462
0.1801407506281622,-0.0512672705839269,0.0003970081910164,0.5800000000017462
0.1801478592047032,-0.051256982035946,0.0003971193394656,0.5800000000017462
0.1801896688851476,-0.0512448587225467,0.0003977292994403,0.5800000000017462
0.1801928715023078,-0.0512426798107358,0.0004009778428561,0.5800000000017462
0.180204699057987,-0.0511958307111121,0.0004015723919237,0.5800000000017462
0.1802066245283764,-0.0511904716793498,0.0004019586235371,0.5800000000017462
0.1802494772116511,-0.0511785047217301,0.0004021280649731,0.5800000000017462
0.1802740784587025,-0.0511609323123545,0.0004024207893334,0.5800000000017462
0.1803109115648039,-0.0511518130612543,0.0004031268373098,0.5800000000017462
0.1803153951587945,-0.0511378426194152,0.0004037025856362,0.5800000000017462
0.18033519167488,-0.0511285892323553,0.0004038083023826,0.5800000000017462
0.1803695881491135,-0.0511243806336753,0.0004048149027385,0.5800000000017462
0.1804130058494154,-0.051111715619582,0.0004054670242306,0.5800000000017462
0.1804409748487296,-0.0511067971999674,0.000405589940978,0.5800000000017462
0.1804772259109752,-0.051039475288942,0.0004071986736675,0.5800000000017462
0.1804814012118841,-0.0510281276445937,0.0004079783607294,0.5800000000017462
0.1805152651928987,-0.0509890465533693,0.0004085810922022,0.5800000000017462
0.1805583336500185,-0.0509858411858621,0.0004087762930171,0.5800000000017462
0.18059340737129,-0.0509738497973712,0.0004089515727621,0.5800000000017462
0.1806189358985122,-0.0509384848796849,0.0004091203891096,0.5800000000017462
0.180624448127665,-0.0509136358841307,0.0004093059493125,0.5800000000017462
0.1806334437215184,-0.0508660181035887,0.0004093268314237,0.5800000000017462
0.1806596221787493,-0.0508564421686603,0.0004095484969208,0.5800000000017462
0.1806977443109504,-0.0508261693925888,0.0004096601842333,0.5800000000017462
0.1807156879957868,-0.0508193085551704,0.0004101618232684,0.5800000000017462
0.1807284533954692,-0.0508022333142778,0.0004112800458357,0.5800000000017462
0.1807783717635165,-0.0507806928461723,0.0004123861948204,0.5800000000017462
0.1807806597187868,-0.0507767518725824,0.0004128452141756,0.5800000000017462
0.1808159106886118,-0.0507742968568969,0.0004135027843682,0.5800000000017462
0.1808467265706604,-0.0507312214382945,0.0004135787009898,0.5800000000017462
0.1808731393664416,-0.0507219160997543,0.0004137603904966,0.5800000000017462
0.1808746132023913,-0.0507072935032762,0.000415014587182,0.5800000000017462
0.180927711226009,-0.0506835445246827,0.0004152213107205,0.5800000000017462
0.1810769092305298,-0.0506568331558824,0.0004156391190878,0.5800000000017462
0.1810797980716305,-0.0505881525511819,0.0004158825504402,0.5800000000017462
0.1810936095372643,-0.0505503088016768,0.000416435517752,0.5800000000017462
0.1811052089442865,-0.0505379384550191,0.0004164744022909,0.5800000000017462
0.1811134619177988,-0.0505119599476634,0.0004170050317278,0.5800000000017462
0.1812134916299519,-0.0504825149774811,0.0004170929113252,0.5800000000017462
0.1812354920298491,-0.0504812225403983,0.0004171374052378,0.5800000000017462
0.1812833710649761,-0.0504690874602431,0.0004171885955856,0.5800000000017462
0.1813069021400928,-0.0504674381662159,0.0004172482355618,0.5800000000017462
0.1813307849049185,-0.0504633506511695,0.0004180133125599,0.5800000000017462
0.1813464404955616,-0.0504414211279531,0.0004180220066167,0.5800000000017462
0.18140170476904,-0.0504300556963997,0.0004189802249601,0.5800000000017462
0.1814029914565073,-0.0504205303918183,0.0004190422987193,0.5800000000017462
0.1814303317919339,-0.0503537690595408,0.0004198307910629,0.5800000000017462
0.1814533615226918,-0.0503475451068254,0.0004200063100585,0.5800000000017462
0.1814849196854636,-0.0502963946530788,0.0004200819288023,0.5800000000017462
0.1815085858079302,-0.0502499108380641,0.0004206665607074,0.5800000000017462
0.1815190315414207,-0.050227018188422,0.0004226153414236,0.5800000000017462
0.1815499705049071,-0.0502268343829633,0.0004232397221499,0.5800000000017462
0.1815623378350508,-0.0502157688898756,0.0004234195365883,0.5800000000017462
0.1815657316832231,-0.0501965001055651,0.0004247378630894,0.5800000000017462
0.1815995073569629,-0.0501809409746536,0.0004259419899556,0.5800000000017462
0.1816404551413105,-0.050158203490925,0.0004261844046408,0.5800000000017462
0.1816673563663055,-0.0501541153051294,0.0004263196331135,0.5800000000017462
0.1816797383911711,-0.050133443537206,0.0004269598349143,0.5800000000017462
0.1817073854296727,-0.0501213080365376,0.0004275173152468,0.5800000000017462
0.1817309244850867,-0.0500950038781633,0.0004288755098912,0.5800000000017462
0.1817773945106812,-0.0500571426308213,0.0004290122114699,0.5800000000017462
0.1819169165966974,-0.0500484971507435,0.0004295891195208,0.5800000000017462
0.1820835829966036,-0.0500469973003792,0.0004301760971217,0.5800000000017462
0.1821101374816759,-0.050037496309031,0.000430222633181,0.5800000000017462
0.1821128854814435,-0.0500094475972954,0.0004303624943651,0.5800000000017462
0.1821139173702707,-0.0500035231231341,0.0004309346884357,0.5800000000017462
0.1821324116178028,-0.0499673150586559,0.0004314154882004,0.5800000000017462
0.1821753113950915,-0.0499601605640196,0.000431581630338,0.5800000000017462
0.1821943336527173,-0.0499573345037611,0.0004322748690617,0.5800000000017462
0.1822438922382426,-0.0499453117671279,0.0004324030420291,0.5800000000017462
0.1822877528364843,-0.0499246440261885,0.0004336841231327,0.5800000000017462
0.1822889986530004,-0.0499151976279769,0.000434222008949,0.5800000000017462
0.1822906852599628,-0.0498563500429464,0.0004347567409561,0.5800000000017462
0.1822933303230057,-0.0498548629826346,0.0004352792367975,0.5800000000017462
0.1823152886172418,-0.0498218248326357,0.0004357139874811,0.5800000000017462
0.1823204740886976,-0.0498207065406933,0.0004358647886389,0.5800000000017462
0.1823556817759171,-0.0498112091398137,0.0004366943990247,0.5800000000017462
0.1823561891009378,-0.0497599236660505,0.0004371750701242,0.5800000000017462
0.1824147592863795,-0.0497161242054671,0.0004372625399212,0.5800000000017462
0.1824490955813667,-0.0497054437449223,0.0004373406053734,0.5800000000017462
0.1824618724362655,-0.0496991356780578,0.0004377786478851,0.5800000000017462
0.1824717784589658,-0.0496917183624053,0.0004379631519055,0.5800000000017462
0.182478000483812,-0.049676592192616,0.0004388579574051,0.5800000000017462
0.1824909987249388,-0.0496645644722432,0.0004392632030999,0.5800000000017462
0.1825027026437873,-0.0496426306298244,0.0004395458254212,0.5800000000017462
0.1825504598742696,-0.0496368817184171,0.0004405338302799,0.5800000000017462
0.182597984654298,-0.0496293759454312,0.0004410885070891,0.5800000000017462
0.1826157782122727,-0.0496218353214656,0.0004432197128856,0.5999999999985448
0.1826378981859364,-0.0496147296121767,0.0004432240589622,0.5999999999985448
0.1826550982273486,-0.049541387294399,0.0004434537004568,0.5999999999985448
0.1827012007442117,-0.0494734299139967,0.0004444474321758,0.5999999999985448
0.1827148154641724,-0.0494725192677169,0.0004447517374804,0.5999999999985448
0.1827208272904508,-0.0494590841199554,0.0004451884012406,0.5999999999985448
0.1827252054636135,-0.0494268374360775,0.0004452794392451,0.5999999999985448
0.1827252917027845,-0.0494195033616879,0.0004454284763878,0.5999999999985448
0.1827409132557127,-0.0494095486414163,0.0004459255023042,0.5999999999985448
0.1827777738199174,-0.0494035902613571,0.0004460913762917,0.5999999999985448
0.1828207032476026,-0.0493430908359256,0.0004461573363574,0.5999999999985448
0.1828690778657098,-0.0493406522207204,0.0004469894128333,0.5999999999985448
0.1828888626993348,-0.049337144636543,0.0004480881497501,0.5999999999985448
0.1828904785663266,-0.0493269042901288,0.0004481461252966,0.5999999999985448
0.1828982021199121,-0.0493179892849556,0.0004482030467807,0.5999999999985448
0.182905671160767,-0.0493085940891334,0.0004482517740637,0.5999999999985448
0.1829451289383249,-0.0492925859969408,0.0004485682727666,0.5999999999985448
0.1829789579045954,-0.0492650363986695,0.000448744754116,0.5999999999985448
0.1829948214678147,-0.0492539901194534,0.0004498018074561,0.5999999999985448
0.1831371951624476,-0.0492504218908543,0.0004500272948348,0.5999999999985448
0.1831504523295135,-0.0492429052524232,0.0004500794666639,0.5999999999985448
0.183152353921837,-0.0492256400104319,0.0004505560554672,0.5999999999985448
0.1831594747535275,-0.0492178690534133,0.0004507576978242,0.5999999999985448
0.1832615918147229,-0.0492127544182829,0.0004511321890991,0.5999999999985448
0.1832693752171061,-0.0491505919696004,0.0004525594980394,0.5999999999985448
0.1832981340009665,-0.0490929912727108,0.0004539154778755,0.5999999999985448
0.1833092485719551,-0.0490904200435226,0.0004546519480131,0.5999999999985448
0.1833188818552497,-0.0490355725357128,0.0004555915208474,0.5999999999985448
0.1833382354362749,-0.0490294628771967,0.0004556914815819,0.5999999999985448
0.1833435840692684,-0.0490171446767171,0.0004576615158182,0.5999999999985448
0.1833498291791498,-0.0490164826739121,0.0004585094963614,0.5999999999985448
0.1833613190028098,-0.0489771507822587,0.0004602055958348,0.5999999999985448
0.1834001987780426,-0.0489550035883107,0.0004608730113846,0.5999999999985448
0.1834606989799374,-0.0489338877504276,0.0004612143239714,0.5999999999985448
0.1835087185468973,-0.0489306412699111,0.0004614415112828,0.5999999999985448
0.1835191576031166,-0.0489111666761298,0.0004614502679513,0.5999999999985448
0.1835238305788519,-0.0489034358295435,0.0004619429826442,0.5999999999985448
0.1835253910253823,-0.0488615065984362,0.0004621760773625,0.5999999999985448
0.1835608027723984,-0.0488484145790355,0.0004627059431239,0.5999999999985448
0.1835646538884348,-0.0488452347607157,0.0004632895411364,0.5999999999985448
0.1836035157293638,-0.0488296600643283,0.0004645775335297,0.5999999999985448
0.1836048363417697,-0.0488175153778904,0.0004651822835216,0.5999999999985448
0.1836815180139465,-0.0488004625678978,0.0004659511267637,0.5999999999985448
0.1836966662510573,-0.0487928294679393,0.0004659716064008,0.5999999999985448
0.1837008712052645,-0.048778887792711,0.0004664895893222,0.5999999999985448
0.1837071328012346,-0.0487536866803194,0.0004682454711787,0.5999999999985448
0.183723258943098,-0.0487509596489889,0.0004685234043017,0.5999999999985448
0.183723864435245,-0.0487121841069569,0.0004698426160584,0.5999999999985448
0.1837335938972508,-0.0486939525125194,0.0004706631055344,0.5999999999985448
0.18376459530064,-0.0486934747361862,0.0004711443172001,0.5999999999985448
0.1838035211214438,-0.0486822100496547,0.0004726351994611,0.5999999999985448
0.1838055810546291,-0.0486743118346994,0.0004733962442479,0.5999999999985448
0.1838075258420148,-0.04865643606307,0.0004742733478904,0.5999999999985448
0.1838119496734009,-0.0486166904094406,0.0004743742233858,0.5999999999985448
0.1838283960394622,-0.0486093437685168,0.0004758679055198,0.5999999999985448
0.1838297142137005,-0.0486060476600822,0.000476048715855,0.5999999999985448
0.1838395498997268,-0.0485662635616808,0.0004761906078627,0.5999999999985448
0.1838737744788901,-0.0485548065457557,0.0004766639628557,0.5999999999985448
0.1839123065126649,-0.0485293183170289,0.0004767941683411,0.5999999999985448
0.1839407906715885,-0.0485197022850852,0.0004781806916228,0.5999999999985448
0.1839445179362762,-0.0485168866342444,0.000478188054864,0.5999999999985448
0.1839466878256766,-0.0484845154883238,0.0004793440342072,0.5999999999985448
0.1839650492732965,-0.0484794800216795,0.0004823742223049,0.5999999999985448
0.1840136315995869,-0.0484735449244665,0.0004824146711052,0.5999999999985448
0.1840205795722856,-0.0484318388717354,0.0004829961948355,0.5999999999985448
0.1840255384516996,-0.0484150667962178,0.0004836189683737,0.5999999999985448
0.1840280731382965,-0.048358043198709,0.0004839114612398,0.5999999999985448
0.1840906819681365,-0.048338957981848,0.0004868380894303,0.5999999999985448
0.1841153627668093,-0.0483350902747697,0.0004869184495951,0.5999999999985448
0.1841503541823391,-0.0483206519976258,0.0004875661092758,0.5999999999985448
0.1842377303386393,-0.04830814900954,0.0004880986927069,0.5999999999985448
0.1842666271380027,-0.0483022699972004,0.0004887964652138,0.5999999999985448
0.1843056046166724,-0.0482860914123533,0.000488890082624,0.5999999999985448
0.1843381890681576,-0.048275688452692,0.0004897618241979,0.5999999999985448
0.1843691265065142,-0.0482746274475071,0.0004905802157085,0.5999999999985448
0.1843771177899541,-0.0482571787823213,0.0004909502605891,0.5999999999985448
0.184383088070838,-0.0481976468324745,0.0004912561882614,0.5999999999985448
0.1843914589343258,-0.0481787741142798,0.0004917885580474,0.5999999999985448
0.1844380199833586,-0.0481638610132128,0.0004919842363765,0.5999999999985448
0.1844502359926303,-0.0481626554807502,0.0004924067343344,0.5999999999985448
0.1844648171440625,-0.0481596941340197,0.0004924783025988,0.5999999999985448
0.1844772478384927,-0.0481364780574143,0.000493667886065,0.5999999999985448
0.1844831893251537,-0.0481052314221406,0.0004937108675263,0.5999999999985448
0.1844889591190875,-0.0481016916416951,0.0004938528350758,0.5999999999985448
0.1844909282968597,-0.0480904824155864,0.000494080875793,0.5999999999985448
0.1845207337182194,-0.0480868985637401,0.000494305097352,0.5999999999985448
0.1845906828884503,-0.0480570986459118,0.0004947837240787,0.5999999999985448
0.1845967229336792,-0.0480234948819844,0.0004949724972948,0.6000000000058208
0.1845967386273409,-0.0480030091948628,0.0004951612729451,0.6000000000058208
0.1846117352984723,-0.0479819638138208,0.0004955970781772,0.6000000000058208
0.184614466263193,-0.047978773258631,0.0004957672856321,0.6000000000058208
0.1846702685958964,-0.0479434919226653,0.0004958246309329,0.6000000000058208
0.1847012925215901,-0.047921367846794,0.0004965281741921,0.6000000000058208
0.1847056387596364,-0.0479085968283531,0.0004969320192324,0.6000000000058208
0.1847216755004678,-0.0478993967469691,0.0004970048287886,0.6000000000058208
0.1847541352749274,-0.0478729022201662,0.0004976013746193,0.6000000000058208
0.184765680736701,-0.0478429638880899,0.0004991270646203,0.6000000000058208
0.1847851891481258,-0.0478371821252694,0.0004991364970622,0.6000000000058208
0.1848576933718909,-0.0477939605082698,0.0004998608258984,0.6000000000058208
0.1849118215188638,-0.0477728324718467,0.0004999522692104,0.6000000000058208
0.184912758910144,-0.0477452856343258,0.0005000740288565,0.6000000000058208
0.1849534900796874,-0.0477447506358444,0.0005001021657011,0.6000000000058208
0.1849973308788891,-0.047739868197105,0.0005014074692319,0.6199999999953434
0.1850501881770225,-0.0477392337959517,0.000501698343727,0.6199999999953434
0.1850691440660798,-0.047725565294592,0.0005034409119145,0.6199999999953434
0.1851180022676205,-0.0477194825214436,0.0005037052160455,0.6199999999953434
0.1851352630831355,-0.0477061273655903,0.0005048146692576,0.6199999999953434
0.1851534536681734,-0.047694139998715,0.0005048337598946,0.6199999999953434
0.1851764584938995,-0.0476819379260403,0.0005050482923172,0.6199999999953434
0.1851854402655164,-0.0476814450807939,0.000507186937009,0.6199999999953434
0.1851946840417935,-0.0476718401806811,0.0005077912209842,0.6199999999953434
0.1852039015779346,-0.0476620133001079,0.0005084045838029,0.6199999999953434
0.1852586189329267,-0.0476282869259138,0.0005086554390893,0.6199999999953434
0.1852712127142838,-0.0476112674729527,0.0005103373650442,0.6199999999953434
0.1853745103293088,-0.0475621970162688,0.0005114662521666,0.6199999999953434
0.1853805735307249,-0.0475530825776788,0.0005123223875516,0.6199999999953434
0.1853965117188515,-0.0474723374025371,0.0005127870024299,0.6199999999953434
0.1854113092840782,-0.0474686608871985,0.0005131674205741,0.6199999999953434
0.1854599838283876,-0.0474140900326188,0.0005146968864996,0.6199999999953434
0.1854835691965269,-0.0474070974192068,0.0005159192094094,0.6199999999953434
0.1855740838152728,-0.0474067155669757,0.0005169872655304,0.6199999999953434
0.1855751221208822,-0.0473640710030089,0.000517116986896,0.6199999999953434
0.1855956989575866,-0.0473447499525541,0.0005172665803724,0.6199999999953434
0.1856325682043954,-0.0473349246821709,0.0005175268822384,0.6199999999953434
0.1856381788413787,-0.0473199025197433,0.0005188603147023,0.6199999999953434
0.1857172442370302,-0.0472802160956248,0.0005194712505835,0.6199999999953434
0.1857407281760843,-0.0472706481229668,0.000519681797133,0.6199999999953434
0.1857738135559747,-0.0472618261333087,0.0005196959304397,0.6199999999953434
0.1858229633280678,-0.0472485723090403,0.0005207825547835,0.6199999999953434
0.1858415484818659,-0.0472224216597629,0.0005218791654202,0.6199999999953434
0.1858568844368834,-0.047204764515856,0.0005228836658546,0.6199999999953434
0.1858670553985359,-0.0471892984462537,0.0005233789927238,0.6199999999953434
0.1858786882940893,-0.047187994530206,0.0005239358091266,0.6199999999953434
0.1858864149748156,-0.0471692317762999,0.0005242461868654,0.6199999999953434
0.1859007348017043,-0.0471598939330384,0.0005242558342634,0.6199999999953434
0.1859011764650319,-0.0471365210616383,0.0005251116692423,0.6199999999953434
0.1859071443485329,-0.0471278514156985,0.0005251779954232,0.6199999999953434
0.185917627351447,-0.0471253394707014,0.0005255442499774,0.6199999999953434
0.1859357908311809,-0.0470915302138142,0.000526392857572,0.6200000000026193
0.1859436415052156,-0.0470488092362482,0.0005264632807275,0.6200000000026193
0.185948577978198,-0.0470481454709214,0.0005268261004158,0.6200000000026193
0.1860678476778426,-0.0470337635893226,0.0005268595640408,0.6200000000026193
0.1860686165204864,-0.0470226261590712,0.0005268665023893,0.6200000000026193
0.186069166327023,-0.0470101483796607,0.0005269776403176,0.6200000000026193
