mass shift,mass error (Da),PTM pattern,amount of PTMs
610.4378781284249,0.9574218715750931,8[Ac]7[Ox]1[Cys]2[Na],18
610.4378781284249,0.9595218715751344,1[Ph]4[Ac]1[Me1]2[Me3]5[Ox]1[Cys]3[Na],17
610.4378781284249,0.961621871575062,2[Ph]1[Me2]4[Me3]3[Ox]1[Cys]4[Na],15
610.4378781284249,0.9622781284249413,2[Ph]3[Ac]2[Me2]2[Me3]4[Ox]1[Cys],14
610.4378781284249,0.9645218715751298,1[Ph]1[Me2]5[Ox]3[Cys]3[Na],13
610.4378781284249,0.9651781284248955,2[Ph]1[Ac]1[Me1]2[Me2]3[Me3]3[Ox]1[Cys]2[Na],15
610.4378781284249,0.9671781284249619,1[Ph]5[Ac]3[Me1]2[Me2]5[Ox]1[Cys]1[Na],18
610.4378781284249,0.969478128424953,9[Ac]7[Ox]1[Cys],17
610.4378781284249,0.9702781284249795,1[Ac]1[Me1]1[Me2]5[Ox]3[Cys]4[Na],15
610.4378781284249,0.9722781284249322,7[Ac]4[Me1]6[Ox]1[Cys]2[Na],20
610.4378781284249,0.9730781284249588,1[Ph]1[Ac]4[Me1]1[Me2]3[Me3]3[Ox]1[Cys]5[Na],19
610.4378781284249,0.9750781284249115,5[Ac]2[Me1]3[Me2]5[Ox]1[Cys]4[Na],20
610.4378781284249,0.9783218715750763,9[Ac]3[Ox]1[Cys]3[Na],16
610.4378781284249,0.9794781284249439,2[Ph]1[Ac]1[Me2]3[Cys]1[Na],8
610.4378781284249,0.9805218715750925,1[Ph]5[Ac]2[Me2]1[Me3]1[Ox]1[Cys]4[Na],15
610.4378781284249,0.9819218715749685,1[Ph]2[Ac]5[Me2]9[Ox]1[Cys]2[Na],20
610.4378781284249,0.9832781284248995,1[Ph]1[Me2]9[Ox]3[Cys],14
610.4378781284249,0.9843781284248507,2[Ph]5[Ac]2[Me2]1[Me3]1[Cys]1[Na],12
610.4378781284249,0.9854218715752268,1[Ph]1[Ac]1[Me2]1[Ox]3[Cys]4[Na],11
610.4378781284249,0.9865781284248669,1[Ph]9[Ac]2[Ox]1[Cys],13
610.4378781284249,0.9874781284248684,1[Ph]1[Ac]1[Me3]3[Cys]4[Na],10
610.4378781284249,0.98817812842492,1[Ph]4[Ac]2[Me2]1[Me3]9[Ox]1[Cys],18
610.4378781284249,0.9893781284249599,1[Ph]7[Ac]2[Me2]1[Ox]1[Cys]2[Na],14
610.4378781284249,0.9908781284249244,1[Ph]2[Ac]1[Me1]5[Me2]8[Ox]1[Cys]2[Na],20
610.4378781284249,0.9921781284249391,1[Ph]5[Ac]4[Me1]2[Me2]1[Cys]4[Na],17
610.4378781284249,0.9931781284249155,6[Ac]2[Me2]10[Ox]1[Cys]1[Na],20
610.4378781284249,0.9933218715750627,3[Ph]3[Ac]3[Me3]1[Cys],10
610.4378781284249,0.9972781284249095,7[Ac]5[Me1]1[Ox]1[Cys]5[Na],19
610.4378781284249,0.9991781284248873,2[Ac]4[Me3]8[Ox]1[Cys]5[Na],20
610.4378781284249,1.0000218715749725,1[Ph]1[Ac]7[Me2]4[Ox]1[Cys]5[Na],19
610.4378781284249,1.0025218715751407,1[Ac]1[Me2]6[Ox]3[Cys]4[Na],15
610.4378781284249,1.005178128424859,2[Ph]4[Ac]3[Me1]2[Me2]4[Ox]1[Cys],16
610.4378781284249,1.0075218715751362,2[Ph]1[Ac]1[Me1]4[Me3]4[Ox]1[Cys]2[Na],15
610.4378781284249,1.0082781284249904,2[Ph]2[Ac]1[Me2]3[Me3]3[Ox]1[Cys]2[Na],14
610.4378781284249,1.0102781284249431,1[Ph]6[Ac]2[Me2]5[Ox]1[Cys]1[Na],16
610.4378781284249,1.0110781284249697,2[Ph]4[Me1]1[Me2]3[Me3]2[Ox]1[Cys]4[Na],17
610.4378781284249,1.0130781284249224,1[Ph]4[Ac]4[Me1]2[Me2]4[Ox]1[Cys]3[Na],19
610.4378781284249,1.0153781284249135,8[Ac]1[Me1]6[Ox]1[Cys]2[Na],18
610.4378781284249,1.01617812842494,1[Ph]2[Ac]1[Me1]1[Me2]3[Me3]3[Ox]1[Cys]5[Na],17
610.4378781284249,1.0181781284248927,6[Ac]1[Me1]2[Me2]5[Ox]1[Cys]4[Na],19
610.4378781284249,1.0213218715750827,8[Ac]1[Me3]3[Ox]1[Cys]3[Na],16
610.4378781284249,1.023421871575124,1[Ph]4[Ac]1[Me1]3[Me3]1[Ox]1[Cys]4[Na],15
610.4378781284249,1.024721871575025,1[Ph]1[Ac]2[Me2]3[Me3]9[Ox]1[Cys]2[Na],19
610.4378781284249,1.0263218715751918,1[Ph]6[Ac]2[Me3]2[Ox]1[Cys]2[Na],14
610.4378781284249,1.027378128424857,2[Ph]6[Ac]2[Me2]1[Cys]1[Na],12
610.4378781284249,1.0284218715751194,1[Ph]1[Me2]1[Me3]1[Ox]3[Cys]4[Na],11
610.4378781284249,1.029321871575121,1[Ph]8[Ac]1[Me2]3[Ox]1[Cys],14
610.4378781284249,1.0304781284248747,1[Ph]2[Ac]3[Cys]4[Na],10
610.4378781284249,1.0315218715750234,2[Ph]4[Ac]2[Me1]2[Me2]1[Me3]1[Ox]1[Cys]1[Na],14
610.4378781284249,1.0339781284249057,1[Ph]3[Ac]4[Me2]8[Ox]1[Cys]2[Na],19
610.4378781284249,1.0352781284249204,1[Ph]6[Ac]3[Me1]1[Me2]1[Cys]4[Na],16
610.4378781284249,1.0362781284248967,7[Ac]1[Me1]10[Ox]1[Cys]1[Na],20
610.4378781284249,1.0391781284249646,5[Ac]1[Me2]1[Me3]9[Ox]1[Cys]3[Na],20
610.4378781284249,1.0403781284248907,8[Ac]2[Me1]1[Ox]1[Cys]5[Na],17
610.4378781284249,1.0421781284248937,3[Ac]3[Me3]8[Ox]1[Cys]5[Na],20
610.4378781284249,1.0430218715749788,1[Ph]7[Me2]1[Me3]4[Ox]1[Cys]5[Na],19
610.4378781284249,1.045521871575147,1[Me2]1[Me3]6[Ox]3[Cys]4[Na],15
610.4378781284249,1.0461781284249128,3[Ph]1[Ac]1[Me1]2[Me2]2[Me3]2[Ox]1[Cys]1[Na],13
610.4378781284249,1.048278128424954,2[Ph]5[Ac]2[Me2]4[Ox]1[Cys],14
610.4378781284249,1.0505218715750289,2[Ph]1[Me1]5[Me3]4[Ox]1[Cys]2[Na],15
610.4378781284249,1.051278128424883,2[Ph]3[Ac]1[Me2]2[Me3]3[Ox]1[Cys]2[Na],14
610.4378781284249,1.0533781284249244,1[Ph]7[Ac]1[Me1]5[Ox]1[Cys]1[Na],16
610.4378781284249,1.0539781284248875,2[Ph]1[Ac]7[Me1]1[Me2]1[Me3]2[Ox]1[Cys]4[Na],19
610.4378781284249,1.0561781284249037,1[Ph]5[Ac]1[Me1]2[Me2]4[Ox]1[Cys]3[Na],17
610.4378781284249,1.058978128424883,1[Ph]3[Ac]5[Me1]2[Me2]3[Ox]1[Cys]5[Na],20
610.4378781284249,1.061278128424874,7[Ac]2[Me1]5[Ox]1[Cys]4[Na],19
610.4378781284249,1.064321871575089,7[Ac]2[Me3]3[Ox]1[Cys]3[Na],16
610.4378781284249,1.0664218715751304,1[Ac]1[Me2]1[Me3]2[Ox]3[Cys]5[Na],13
610.4378781284249,1.067178128424871,3[Ph]1[Me2]3[Me3]6[Ox]1[Cys],14
610.4378781284249,1.0693218715750845,3[Ac]1[Me1]3[Ox]3[Cys]3[Na],13
610.4378781284249,1.0704781284248384,2[Ph]7[Ac]1[Me1]1[Cys]1[Na],12
610.4378781284249,1.0715218715751007,2[Ph]1[Ac]2[Me2]4[Me3]1[Cys]3[Na],13
610.4378781284249,1.0724218715751022,1[Ph]7[Ac]3[Me1]1[Me2]3[Ox]1[Cys],16
610.4378781284249,1.0742781284249077,1[Ph]6[Ac]1[Me1]9[Ox]1[Cys],18
610.4378781284249,1.0770781284250006,1[Ph]4[Ac]1[Me1]2[Me2]8[Ox]1[Cys]2[Na],19
610.4378781284249,1.0783781284249017,1[Ph]7[Ac]1[Me2]1[Cys]4[Na],14
610.4378781284249,1.0793218715750754,3[Ph]1[Ac]5[Me3]1[Cys],10
610.4378781284249,1.0821781284248573,6[Ac]1[Me2]9[Ox]1[Cys]3[Na],20
610.4378781284249,1.0835218715750443,3[Ac]1[Me1]4[Me3]6[Ox]1[Cys]4[Na],19
610.4378781284249,1.0851781284249,4[Ac]2[Me3]8[Ox]1[Cys]5[Na],20
610.4378781284249,1.0864218715751122,5[Ac]3[Me3]7[Ox]1[Cys]2[Na],18
610.4378781284249,1.088221871575115,10[Ac]1[Me2]1[Cys]2[Na],14
610.4378781284249,1.089378128424869,2[Ph]3[Ox]3[Cys]2[Na],10
613.7863948138329,0.001694813832955333,1[Ph]2[Me1]10[Me2]1[Me3]4[Ox]1[Cys],19
613.7863948138329,0.006794813832811997,2[Ac]1[Me1]9[Me2]1[Me3]5[Ox]1[Cys]1[Na],20
613.7863948138329,0.009694813832879845,10[Me2]2[Me3]4[Ox]1[Cys]3[Na],20
613.7863948138329,0.010805186167090142,1[Ac]4[Me1]2[Me2]6[Me3]1[Cys]4[Na],18
613.7863948138329,0.013505186167094507,3[Ac]1[Me1]7[Me3]1[Ox]1[Cys]2[Na],15
613.7863948138329,0.014705186167134343,1[Me1]8[Me3]9[Ox]1[Cys],19
613.7863948138329,0.016405186167162356,5[Ac]6[Me3]2[Ox]1[Cys],14
613.7863948138329,0.01850518616708996,1[Ph]1[Ac]1[Me1]8[Me3]1[Cys]1[Na],13
613.7863948138329,0.021294813832810178,2[Ac]4[Me1]3[Me2]2[Ox]3[Cys],14
613.7863948138329,0.023794813832864747,1[Ph]2[Ac]8[Me1]7[Me2]1[Cys]1[Na],20
613.7863948138329,0.02439481383294151,1[Ph]2[Ac]2[Me2]6[Me3]1[Cys]1[Na],13
613.7863948138329,0.026094813832855834,6[Ac]1[Me1]7[Me2]2[Ox]1[Cys],17
613.7863948138329,0.02799481383294733,1[Ac]5[Me2]4[Me3]9[Ox]1[Cys],20
613.7863948138329,0.02909481383289858,4[Ac]3[Me1]5[Me2]2[Me3]1[Ox]1[Cys]2[Na],18
613.7863948138329,0.03169481383292805,2[Ac]3[Me1]10[Me2]1[Cys]4[Na],20
613.7863948138329,0.03229481383289112,2[Ac]1[Me1]2[Me2]6[Me3]1[Cys]4[Na],16
613.7863948138329,0.03560518616711761,1[Ac]1[Me1]8[Me3]5[Ox]1[Cys]1[Na],17
613.7863948138329,0.04469481383284801,1[Ph]1[Ac]2[Me1]10[Me2]4[Ox]1[Cys],19
613.7863948138329,0.045294813832924774,1[Ph]1[Ac]2[Me2]6[Me3]4[Ox]1[Cys],15
613.7863948138329,0.04979481383293205,3[Ac]1[Me1]9[Me2]5[Ox]1[Cys]1[Na],20
613.7863948138329,0.05269481383288621,1[Ac]10[Me2]1[Me3]4[Ox]1[Cys]3[Na],20
613.7863948138329,0.053294813832849286,1[Ac]1[Me2]7[Me3]4[Ox]1[Cys]3[Na],17
613.7863948138329,0.054305186167084685,3[Me1]10[Me2]2[Me3]1[Cys]4[Na],20
613.7863948138329,0.05650518616721456,2[Ac]1[Me1]8[Me3]1[Ox]1[Cys]2[Na],15
613.7863948138329,0.05940518616716872,4[Ac]7[Me3]2[Ox]1[Cys],14
613.7863948138329,0.061505186167096326,1[Ph]1[Me1]9[Me3]1[Cys]1[Na],13
613.7863948138329,0.06270518616713616,5[Ph]1[Me1]7[Ox]4[Na],17
613.7863948138329,0.06439481383290513,3[Ac]1[Me1]3[Me2]2[Ox]3[Cys],12
613.7863948138329,0.06689481383284601,1[Ph]3[Ac]9[Me1]5[Me2]1[Cys]1[Na],20
613.7863948138329,0.06749481383280909,1[Ac]2[Me1]3[Me3]1[Ox]3[Cys]2[Na],12
613.7863948138329,0.0691948138328371,7[Ac]4[Me1]4[Me2]2[Ox]1[Cys],18
613.7863948138329,0.07060518616719946,6[Ph]7[Ox]1[Na],14
613.7863948138329,0.07119481383290349,2[Ac]2[Me2]5[Me3]9[Ox]1[Cys],19
613.7863948138329,0.07229481383285474,5[Ac]3[Me1]2[Me2]3[Me3]1[Ox]1[Cys]2[Na],17
613.7863948138329,0.07399481383276907,4[Me2]5[Me3]8[Ox]1[Cys]2[Na],20
613.7863948138329,0.07499481383285911,3[Ac]4[Me1]5[Me2]2[Me3]1[Cys]4[Na],19
613.7863948138329,0.07860518616712397,1[Me1]9[Me3]5[Ox]1[Cys]1[Na],17
613.7863948138329,0.08360518616711943,5[Ph]1[Ac]1[Me1]3[Ox]5[Na],15
613.7863948138329,0.08779481383294296,1[Ph]2[Ac]3[Me1]8[Me2]4[Ox]1[Cys],19
613.7863948138329,0.09059481383292223,1[Ph]3[Me1]10[Me2]3[Ox]1[Cys]2[Na],20
613.7863948138329,0.09150518616718273,6[Ph]1[Ac]3[Ox]2[Na],12
613.7863948138329,0.09289481383279963,4[Ac]8[Me2]5[Ox]1[Cys]1[Na],19
613.7863948138329,0.09569481383289258,2[Ac]10[Me2]4[Ox]1[Cys]3[Na],20
613.7863948138329,0.09629481383285565,2[Ac]1[Me2]6[Me3]4[Ox]1[Cys]3[Na],17
613.7863948138329,0.09869481383293532,9[Me2]2[Me3]3[Ox]1[Cys]5[Na],20
613.7863948138329,0.09980518616714562,1[Ac]6[Me1]2[Me2]6[Me3]1[Ox]1[Cys]2[Na],19
613.7863948138329,0.10240518616717509,3[Ac]8[Me3]2[Ox]1[Cys],14
613.7863948138329,0.10519481383278162,1[Ph]3[Me1]4[Me2]3[Cys]1[Na],12
613.7863948138329,0.1074948138327727,4[Ac]2[Me2]2[Ox]3[Cys],11
613.7863948138329,0.10860518616709669,5[Ph]1[Ac]8[Ox]2[Na],16
613.7863948138329,0.10999481383282728,1[Ph]4[Ac]8[Me1]4[Me2]1[Cys]1[Na],19
613.7863948138329,0.11229481383281836,8[Ac]1[Me1]4[Me2]2[Ox]1[Cys],16
613.7863948138329,0.11329481383279472,6[Me1]2[Me3]3[Cys]4[Na],15
613.7863948138329,0.11419481383290986,3[Ac]2[Me2]4[Me3]9[Ox]1[Cys],19
613.7863948138329,0.11529481383286111,6[Ac]3[Me1]2[Me2]2[Me3]1[Ox]1[Cys]2[Na],17
613.7863948138329,0.11699481383288912,1[Ac]4[Me2]4[Me3]8[Ox]1[Cys]2[Na],20
613.7863948138329,0.11809481383284037,4[Ac]1[Me1]5[Me2]2[Me3]1[Cys]4[Na],17
613.7863948138329,0.1266051861671258,5[Ph]1[Me1]1[Me3]3[Ox]5[Na],15
613.7863948138329,0.12950518616707996,5[Ph]2[Ac]4[Ox]3[Na],14
613.7863948138329,0.13089481383281054,1[Ph]3[Ac]6[Me1]5[Me2]4[Ox]1[Cys],20
613.7863948138329,0.1336948138327898,1[Ph]1[Ac]4[Me1]8[Me2]3[Ox]1[Cys]2[Na],20
613.7863948138329,0.13429481383286657,1[Ph]1[Ac]1[Me2]6[Me3]3[Ox]1[Cys]2[Na],15
613.7863948138329,0.13599481383289458,5[Ac]3[Me1]5[Me2]5[Ox]1[Cys]1[Na],20
613.7863948138329,0.13879481383287384,3[Ac]1[Me1]8[Me2]4[Ox]1[Cys]3[Na],20
613.7863948138329,0.1416948138329417,1[Ac]9[Me2]1[Me3]3[Ox]1[Cys]5[Na],20
613.7863948138329,0.1426051861670885,2[Me2]9[Me3]1[Ox]1[Cys]2[Na],15
613.7863948138329,0.14380518616712834,4[Ph]2[Me2]8[Ox]5[Na],19
613.7863948138329,0.14540518616718145,2[Ac]9[Me3]2[Ox]1[Cys],14
613.7863948138329,0.1466051861671076,4[Ph]2[Ac]9[Ox]3[Na],18
613.7863948138329,0.14829481383276288,1[Ph]1[Ac]4[Me2]3[Cys]1[Na],10
613.7863948138329,0.15040518616706322,5[Ph]3[Ac]4[Na],12
613.7863948138329,0.15160518616710306,5[Ph]1[Me3]8[Ox]2[Na],16
613.7863948138329,0.15309481383292223,1[Ph]5[Ac]3[Me1]5[Me2]1[Cys]1[Na],16
613.7863948138329,0.15459481383277307,1[Ph]10[Me2]7[Ox]1[Cys]1[Na],20
613.7863948138329,0.1555948138328631,9[Ac]2[Me3]2[Ox]1[Cys],14
613.7863948138329,0.15649481383286457,1[Ac]3[Me3]3[Cys]4[Na],11
613.7863948138329,0.15719481383291622,4[Ac]2[Me2]3[Me3]9[Ox]1[Cys],19
613.7863948138329,0.15829481383286748,7[Ac]3[Me1]2[Me2]1[Me3]1[Ox]1[Cys]2[Na],17
613.7863948138329,0.1599948138327818,2[Ac]4[Me2]3[Me3]8[Ox]1[Cys]2[Na],20
613.7863948138329,0.16109481383284674,5[Ac]1[Me1]5[Me2]1[Me3]1[Cys]4[Na],17
613.7863948138329,0.16299481383282455,3[Me2]5[Me3]7[Ox]1[Cys]4[Na],20
613.7863948138329,0.16750518616709087,4[Ph]3[Ac]5[Ox]4[Na],16
613.7863948138329,0.16919481383285984,1[Ph]8[Me1]4[Ox]3[Cys],16
613.7863948138329,0.1716948138329144,2[Ph]6[Me1]7[Me2]2[Ox]1[Cys]1[Na],19
613.7863948138329,0.1739948138329055,1[Ph]4[Ac]5[Me1]4[Me2]4[Ox]1[Cys],19
613.7863948138329,0.17679481383288476,1[Ph]2[Ac]3[Me1]7[Me2]3[Ox]1[Cys]2[Na],19
613.7863948138329,0.17909481383287584,6[Ac]5[Me2]5[Ox]1[Cys]1[Na],18
613.7863948138329,0.1800948138328522,1[Ph]2[Me1]2[Me2]5[Me3]2[Ox]1[Cys]4[Na],17
613.7863948138329,0.1818948138328551,4[Ac]7[Me2]4[Ox]1[Cys]3[Na],19
613.7863948138329,0.18460518616711852,3[Ph]3[Ac]10[Ox]4[Na],20
613.7863948138329,0.18519481383282255,2[Ac]1[Me1]1[Me2]5[Me3]3[Ox]1[Cys]5[Na],18
613.7863948138329,0.18840518616718782,1[Ac]10[Me3]2[Ox]1[Cys],14
613.7863948138329,0.18960518616722766,4[Ph]1[Ac]1[Me3]9[Ox]3[Na],18
613.7863948138329,0.19139481383285784,1[Ph]2[Ac]3[Me1]1[Me2]3[Cys]1[Na],11
613.7863948138329,0.1934051861670696,5[Ph]2[Ac]1[Me3]4[Na],12
613.7863948138329,0.19519481383281345,1[Ac]5[Me1]9[Ox]3[Cys],18
613.7863948138329,0.1963948138328533,1[Ph]6[Ac]2[Me2]2[Me3]1[Cys]1[Na],13
613.7863948138329,0.19760518616703848,5[Ph]1[Ac]1[Me2]9[Ox],16
613.7863948138329,0.19849481383289458,10[Ac]1[Me1]1[Me2]2[Ox]1[Cys],15
613.7863948138329,0.19949481383287093,2[Ac]2[Me3]3[Cys]4[Na],11
613.7863948138329,0.2001948138329226,5[Ac]2[Me2]2[Me3]9[Ox]1[Cys],19
613.7863948138329,0.20129481383287384,8[Ac]3[Me1]2[Me2]1[Ox]1[Cys]2[Na],17
613.7863948138329,0.20299481383290185,3[Ac]4[Me2]2[Me3]8[Ox]1[Cys]2[Na],20
613.7863948138329,0.204194813832828,6[Ac]4[Me2]1[Me3]1[Cys]4[Na],16
613.7863948138329,0.20550518616710178,3[Ph]4[Ac]6[Ox]5[Na],18
613.7863948138329,0.21050518616709724,4[Ph]2[Ac]1[Me3]5[Ox]4[Na],16
613.7863948138329,0.2122948138328411,1[Ph]1[Ac]5[Me1]4[Ox]3[Cys],14
613.7863948138329,0.21479481383289567,2[Ph]1[Ac]9[Me1]4[Me2]2[Ox]1[Cys]1[Na],20
613.7863948138329,0.21570518616704248,5[Ph]3[Me2]4[Ox]3[Na],15
613.7863948138329,0.21709481383288676,1[Ph]5[Ac]2[Me1]4[Me2]4[Ox]1[Cys],17
613.7863948138329,0.21850518616713543,5[Ph]2[Ac]1[Me2]5[Ox]1[Na],14
613.7863948138329,0.21989481383286602,1[Ph]3[Ac]6[Me1]4[Me2]3[Ox]1[Cys]2[Na],20
613.7863948138329,0.2221948138328571,7[Ac]3[Me1]2[Me2]5[Ox]1[Cys]1[Na],19
613.7863948138329,0.22299481383288366,1[Ph]1[Ac]7[Me1]1[Me2]3[Me3]2[Ox]1[Cys]4[Na],20
613.7863948138329,0.22499481383283637,5[Ac]1[Me1]5[Me2]4[Ox]1[Cys]3[Na],19
613.7863948138329,0.22760518616712488,3[Ph]2[Ac]1[Me3]10[Ox]4[Na],20
613.7863948138329,0.2281948138329426,3[Ac]1[Me1]1[Me2]4[Me3]3[Ox]1[Cys]5[Na],18
613.7863948138329,0.2314051861671942,4[Ph]3[Ac]1[Me3]1[Ox]5[Na],14
613.7863948138329,0.23260518616712034,4[Ph]2[Me3]9[Ox]3[Na],18
613.7863948138329,0.2344948138328391,1[Ph]3[Ac]1[Me2]3[Cys]1[Na],9
613.7863948138329,0.23560518616716308,4[Ph]2[Ac]1[Me2]10[Ox]1[Na],18
613.7863948138329,0.23640518616707595,5[Ph]1[Ac]2[Me3]4[Na],12
613.7863948138329,0.2382948138329084,2[Ac]1[Me2]9[Ox]3[Cys],15
613.7863948138329,0.23939481383285965,1[Ph]7[Ac]2[Me2]1[Me3]1[Cys]1[Na],13
613.7863948138329,0.24060518616704485,5[Ph]1[Me2]1[Me3]9[Ox],16
613.7863948138329,0.2423948138329024,3[Ac]1[Me1]1[Me2]3[Cys]4[Na],12
613.7863948138329,0.24319481383281527,6[Ac]2[Me2]1[Me3]9[Ox]1[Cys],19
613.7863948138329,0.2441948138329053,1[Ph]6[Me3]6[Ox]1[Cys]3[Na],17
613.7863948138329,0.24599481383279453,4[Ac]4[Me2]1[Me3]8[Ox]1[Cys]2[Na],20
613.7863948138329,0.24719481383294806,7[Ac]4[Me2]1[Cys]4[Na],16
613.7863948138329,0.24860518616708305,3[Ph]3[Ac]1[Me1]1[Me2]6[Ox]5[Na],19
613.7863948138329,0.2527948138327929,3[Ph]1[Me1]8[Me2]1[Ox]1[Cys],14
613.7863948138329,0.2537051861671671,4[Ph]1[Ac]4[Me1]1[Me2]5[Ox]4[Na],19
613.7863948138329,0.25539481383282236,1[Ph]2[Ac]1[Me2]4[Ox]3[Cys],11
613.7863948138329,0.25650518616714635,4[Ph]3[Ac]1[Me2]6[Ox]2[Na],16
613.7863948138329,0.25789481383287693,2[Ph]2[Ac]6[Me1]4[Me2]2[Ox]1[Cys]1[Na],18
613.7863948138329,0.260194813832868,1[Ph]6[Ac]3[Me1]2[Me2]4[Ox]1[Cys],17
613.7863948138329,0.2611948138328444,2[Ph]1[Me1]1[Me2]5[Me3]1[Ox]1[Cys]3[Na],14
613.7863948138329,0.2629948138328473,1[Ph]4[Ac]7[Me1]2[Me2]3[Ox]1[Cys]2[Na],20
613.7863948138329,0.26529481383283837,8[Ac]2[Me2]5[Ox]1[Cys]1[Na],17
613.7863948138329,0.2662948138329284,1[Me1]2[Me3]3[Ox]3[Cys]5[Na],14
613.7863948138329,0.26809481383281764,6[Ac]4[Me1]2[Me2]4[Ox]1[Cys]3[Na],20
613.7863948138329,0.27060518616713125,3[Ph]1[Ac]2[Me3]10[Ox]4[Na],20
613.7863948138329,0.2711948138328353,4[Ac]1[Me1]1[Me2]3[Me3]3[Ox]1[Cys]5[Na],18
613.7863948138329,0.27440518616708687,4[Ph]2[Ac]2[Me3]1[Ox]5[Na],14
613.7863948138329,0.2774051861671296,4[Ph]4[Ac]1[Me2]2[Ox]3[Na],14
613.7863948138329,0.27870518616714435,4[Ph]1[Ac]1[Me1]2[Me2]10[Ox]1[Na],19
613.7863948138329,0.2797051861671207,5[Ph]7[Me1]1[Me2]4[Na],17
613.7863948138329,0.282394813832866,1[Ph]8[Ac]2[Me2]1[Cys]1[Na],13
613.7863948138329,0.28389481383283055,1[Ph]3[Ac]3[Me1]4[Me2]7[Ox]1[Cys]1[Na],20
613.7863948138329,0.2853051861671929,5[Ph]4[Ac]1[Me1]2[Ox],12
613.7863948138329,0.2866948138328098,1[Ph]1[Ac]1[Me1]7[Me2]6[Ox]1[Cys]3[Na],20
613.7863948138329,0.287605186167184,6[Ph]4[Me2]1[Na],11
613.7863948138329,0.2889948138329146,5[Ac]4[Me2]8[Ox]1[Cys]2[Na],20
613.7863948138329,0.29029481383281563,8[Ac]3[Me1]1[Me2]1[Cys]4[Na],17
613.7863948138329,0.2916051861670894,3[Ph]2[Ac]1[Me1]1[Me2]1[Me3]6[Ox]5[Na],19
613.7863948138329,0.29450518616715726,3[Ph]4[Ac]1[Me2]7[Ox]3[Na],18
613.7863948138329,0.29589481383277416,3[Ph]1[Ac]8[Me1]3[Me2]1[Ox]1[Cys],17
613.7863948138329,0.29680518616714835,4[Ph]1[Me1]4[Me2]5[Ox]4[Na],18
613.7863948138329,0.29950518616703903,4[Ph]2[Ac]1[Me2]1[Me3]6[Ox]2[Na],16
613.7863948138329,0.3009948138328582,2[Ph]3[Ac]9[Me1]1[Me2]2[Ox]1[Cys]1[Na],19
613.7863948138329,0.30240518616722056,4[Ph]4[Ac]1[Me1]7[Ox],16
613.7863948138329,0.3032948138328493,1[Ph]7[Ac]2[Me1]1[Me2]4[Ox]1[Cys],16
613.7863948138329,0.30409481383287584,2[Ph]1[Ac]2[Me1]2[Me2]3[Me3]1[Ox]1[Cys]3[Na],15
613.7863948138329,0.30609481383294224,1[Ph]5[Ac]4[Me1]2[Me2]3[Ox]1[Cys]2[Na],18
613.7863948138329,0.30789481383294515,1[Ph]3[Me2]3[Me3]10[Ox]1[Cys]2[Na],20
613.7863948138329,0.3089948138328964,1[Ph]3[Ac]5[Me1]2[Me2]1[Me3]2[Ox]1[Cys]4[Na],19
613.7863948138329,0.3111948138327989,7[Ac]1[Me1]2[Me2]4[Ox]1[Cys]3[Na],18
613.7863948138329,0.3136051861671376,3[Ph]3[Me3]10[Ox]4[Na],20
613.7863948138329,0.31419481383295533,5[Ac]1[Me1]1[Me2]2[Me3]3[Ox]1[Cys]5[Na],18
613.7863948138329,0.3154051861671405,3[Ph]5[Ac]1[Me2]3[Ox]4[Na],16
613.7863948138329,0.31740518616709323,4[Ph]1[Ac]3[Me3]1[Ox]5[Na],14
613.7863948138329,0.320405186167136,4[Ph]3[Ac]1[Me2]1[Me3]2[Ox]3[Na],14
613.7863948138329,0.32160518616706213,4[Ph]1[Me2]2[Me3]10[Ox]1[Na],18
613.7863948138329,0.32219481383287984,2[Ph]2[Ac]1[Me2]3[Me3]6[Ox]1[Cys],15
613.7863948138329,0.32330518616720383,4[Ph]5[Ac]1[Me1]3[Ox]1[Na],14
613.7863948138329,0.32469481383282073,2[Ph]1[Me1]7[Me2]5[Ox]1[Cys]2[Na],18
613.7863948138329,0.3256051861671949,5[Ph]1[Ac]6[Me1]1[Me2]1[Ox]2[Na],16
613.7863948138329,0.3269948138329255,1[Ph]4[Ac]4[Me1]2[Me2]7[Ox]1[Cys]1[Na],20
613.7863948138329,0.3283051861670856,5[Ph]3[Ac]1[Me1]1[Me3]2[Ox],12
613.7863948138329,0.32979481383290477,1[Ph]2[Ac]2[Me1]5[Me2]6[Ox]1[Cys]3[Na],20
613.7863948138329,0.33209481383278217,6[Ac]1[Me1]2[Me2]8[Ox]1[Cys]2[Na],20
613.7863948138329,0.3330948138328722,1[Ph]1[Me1]5[Me3]5[Ox]1[Cys]5[Na],18
613.7863948138329,0.3345051861671209,3[Ph]1[Ac]3[Me3]6[Ox]5[Na],18
613.7863948138329,0.33750518616716363,3[Ph]3[Ac]1[Me2]1[Me3]7[Ox]3[Na],18
613.7863948138329,0.3389948138328691,3[Ph]2[Ac]5[Me1]3[Me2]1[Ox]1[Cys],15
613.7863948138329,0.3404051861672315,3[Ph]5[Ac]1[Me1]8[Ox]1[Na],18
613.7863948138329,0.3417948138328484,3[Ph]7[Me1]4[Me2]1[Cys]2[Na],17
613.7863948138329,0.3427051861671089,4[Ph]1[Ac]4[Me2]6[Ox]2[Na],17
