PTM pattern,amount of PTMs,mass error (Da),mass shift
2[Ph-H2O]1[Ac]1[Ox]2[Cys],6,0.3074581506381264,492.0036418493619
2[Ph-H2O]1[Me3]1[Ox]2[Cys],6,0.3504581506381328,492.0036418493619
1[Ph]3[Ph-H2O]1[Cys]1[Cys-Cys],6,0.9117418493618743,492.0036418493619
3[Ph]2[Ph-H2O]1[Ac]1[Me1],7,0.010241849361818822,492.0036418493619
3[Ph]2[Ph-H2O]1[Me1]1[Me3],7,0.0327581506381307,492.0036418493619
3[Ph]2[Ph-H2O]2[Me2],7,0.03285815063816244,492.0036418493619
4[Ph-H2O]2[Ac]1[Ox],7,0.049958150638076404,492.0036418493619
4[Ph-H2O]2[Me3]1[Ox],7,0.13595815063808914,492.0036418493619
1[Ph]3[Ph-H2O]1[Cys],5,0.510991142267585,493.6187911422676
1[Ox]4[Cys],5,1.050191142267579,493.6187911422676
1[Ph]2[Me2]3[Cys],6,0.10559114226754218,493.6187911422676
1[Ph]1[Me1]1[Me3]3[Cys],6,0.10569114226757392,493.6187911422676
1[Ph]1[Ac]1[Me1]3[Cys],6,0.1486911422675803,493.6187911422676
1[Ph-H2O]1[Ox]3[Cys]1[Na],6,0.21549114226752408,493.6187911422676
1[Ph]4[Ph-H2O]1[Na],6,0.323708857732413,493.6187911422676
1[Ph]1[Me3]1[Ox]3[Cys]1[Cys-Cys],7,0.1487911422675552,493.6187911422676
1[Ph-H2O]1[Me3]3[Cys]2[Cys-Cys],7,0.1487911422675552,493.6187911422676
1[Ph]1[Ac]1[Ox]3[Cys]1[Cys-Cys],7,0.1917911422675047,493.6187911422676
2[Ph]1[Ph-H2O]2[Cys],5,0.8488571158296736,495.3907428841703
1[Ph-H2O]1[Ac]3[Cys]1[Cys-Cys],6,0.05215711582968652,495.3907428841703
1[Ph]1[Ac]1[Ox]3[Cys],6,0.05215711582974336,495.3907428841703
1[Ph]1[Me3]1[Ox]3[Cys],6,0.09515711582969288,495.3907428841703
1[Ph-H2O]1[Me3]3[Cys]1[Cys-Cys],6,0.09515711582974973,495.3907428841703
4[Cys]1[Cys-Cys]1[Na],6,1.1443571158296777,495.3907428841703
2[Ph]1[Ph-H2O]2[Cys]1[Cys-Cys],6,1.1670428841703142,495.3907428841703
1[Ph]1[Me1]3[Cys]2[Na],7,0.00625711582972599,495.3907428841703
2[Ph-H2O]1[Me2]2[Ox]2[Cys],7,1.063742884170324,495.3907428841703
4[Ph-H2O]1[Me2]1[Me3]2[Ox],8,1.2782428841703108,495.3907428841703
4[Cys]1[Na],5,0.22386443913330822,498.32713556086674
2[Ph-H2O]1[Me3]2[Cys]1[Na],6,0.009364439133264568,498.32713556086674
2[Ph-H2O]1[Ac]2[Cys]1[Na],6,0.0336355608667418,498.32713556086674
3[Ph-H2O]2[Me3]1[Cys],6,1.039835560866777,498.32713556086674
2[Ph-H2O]1[Me1]1[Me2]2[Cys]1[Na],7,0.009464439133239466,498.32713556086674
1[Ph]1[Ph-H2O]2[Ac]2[Cys]1[Cys-Cys],7,0.009935560866722426,498.32713556086674
2[Ph]2[Ac]1[Ox]2[Cys],7,0.00993556086677927,498.32713556086674
1[Ph]1[Ph-H2O]2[Me3]2[Cys]1[Cys-Cys],7,0.0760644391332903,498.32713556086674
3[Ph-H2O]3[Me2]1[Cys],7,1.0396355608667136,498.32713556086674
4[Ph-H2O]3[Me2]1[Na],8,0.2049355608667156,498.32713556086674
1[Me2]4[Cys]1[Cys-Cys],6,0.17638153018759795,502.43011846981244
1[Ph]1[Ph-H2O]1[Me2]1[Me3]1[Ox]2[Cys],7,0.03811846981238887,502.43011846981244
2[Ph-H2O]1[Me2]1[Me3]2[Cys]1[Cys-Cys],7,0.03811846981244571,502.43011846981244
2[Ph-H2O]1[Ac]1[Me2]2[Cys]1[Cys-Cys],7,0.08111846981245208,502.43011846981244
1[Ph]1[Ph-H2O]1[Ac]1[Me2]1[Ox]2[Cys],7,0.08111846981245208,502.43011846981244
4[Ph]1[Ph-H2O]2[Me3],7,0.3559184698124227,502.43011846981244
4[Ph]1[Ph-H2O]1[Ac]1[Me3],7,0.39891846981242907,502.43011846981244
5[Ph-H2O]1[Me1]1[Cys-Cys],7,0.4434184698124568,502.43011846981244
2[Ph]1[Ph-H2O]3[Me3]1[Cys],7,0.9062815301875844,502.43011846981244
2[Ph]3[Ph-H2O]1[Me2]1[Cys-Cys]1[Na],8,0.46561846981239796,502.43011846981244
4[Ph-H2O]1[Cys],5,0.5063139570295334,510.6167860429705
2[Ph]1[Ph-H2O]1[Me1]2[Cys],6,0.3505860429704626,510.6167860429705
1[Ph-H2O]1[Me1]1[Me3]3[Cys],6,0.9116139570295445,510.6167860429705
5[Ph-H2O]1[Na],6,1.3410139570295314,510.6167860429705
1[Me1]4[Cys]1[Cys-Cys]1[Na],7,0.055086042970515336,510.6167860429705
2[Ph]1[Me2]2[Me3]2[Cys],7,0.1597860429704383,510.6167860429705
2[Ph]1[Ac]1[Me2]1[Me3]2[Cys],7,0.2027860429705015,510.6167860429705
2[Ph]2[Ac]1[Me2]2[Cys],7,0.24578604297050788,510.6167860429705
3[Ph]2[Ox]2[Cys],7,0.39368604297044385,510.6167860429705
1[Ph]4[Ph-H2O]1[Me3]1[Cys-Cys],7,1.4077139570295003,510.6167860429705
1[Ph]2[Ph-H2O]2[Cys],5,0.13584288417030166,514.3907428841703
1[Ox]4[Cys]1[Na],6,0.1596571158296456,514.3907428841703
1[Ph]4[Ph-H2O]1[Ac],6,0.3933428841703517,514.3907428841703
1[Ph]3[Ph-H2O]1[Cys]1[Na],6,0.6988571158296963,514.3907428841703
1[Ph-H2O]1[Me3]1[Ox]3[Cys],6,0.8895428841702824,514.3907428841703
2[Ph]3[Cys]1[Cys-Cys],6,0.9800571158297089,514.3907428841703
1[Ph]1[Ph-H2O]1[Ac]1[Me1]1[Me3]2[Cys],7,0.011957115829773102,514.3907428841703
1[Ph]1[Ph-H2O]1[Ac]2[Me2]2[Cys],7,0.012057115829748,514.3907428841703
1[Ph]1[Ph-H2O]1[Me1]2[Me3]2[Cys],7,0.05495711582966578,514.3907428841703
1[Me3]4[Cys]2[Cys-Cys],7,0.22635711582972817,514.3907428841703
2[Ph]3[Cys],5,1.4308895924668832,515.9558104075331
4[Ph]2[Ph-H2O],6,0.04581040753316756,515.9558104075331
2[Ph]3[Cys]1[Cys-Cys],6,0.5850104075331046,515.9558104075331
1[Me3]4[Cys]1[Cys-Cys],6,0.6771895924669025,515.9558104075331
1[Ph]3[Ph-H2O]1[Cys]1[Na],6,0.8662104075331172,515.9558104075331
2[Ph]2[Ph-H2O]1[Ac]1[Cys],6,1.1733895924668332,515.9558104075331
1[Ox]4[Cys]1[Na],6,1.405410407533168,515.9558104075331
1[Ph]4[Ph-H2O]2[Na],7,0.03151040753311918,515.9558104075331
5[Ph-H2O]1[Me2]1[Cys-Cys],7,0.057489592466822614,515.9558104075331
1[Ph]4[Ph-H2O]1[Me2]1[Ox],7,0.057489592466822614,515.9558104075331
2[Ph]3[Cys],5,0.15409624156291102,517.5407962415629
1[Ac]4[Cys],5,1.0651037584370897,517.5407962415629
1[Me3]4[Cys],5,1.108103758437096,517.5407962415629
2[Ph]2[Ph-H2O]1[Me3]1[Cys],6,0.3685962415629547,517.5407962415629
5[Ph-H2O]1[Me2],6,0.4884037584370162,517.5407962415629
2[Ph-H2O]2[Ac]2[Cys],6,0.8076037584370397,517.5407962415629
1[Me3]4[Cys]1[Cys-Cys],6,0.9077962415628917,517.5407962415629
1[Me1]1[Me2]4[Cys],6,1.108203758437071,517.5407962415629
1[Ph-H2O]1[Me3]3[Cys]1[Cys-Cys]1[Na],7,0.07309624156289374,517.5407962415629
5[Ph-H2O]2[Me1],7,0.4884037584370162,517.5407962415629
1[Ph-H2O]1[Me2]1[Me3]3[Cys],6,0.41511846981325107,525.9701184698133
1[Ph-H2O]1[Ac]1[Me2]3[Cys],6,0.45811846981325743,525.9701184698133
1[Me2]4[Cys]1[Na],6,0.6340815301866769,525.9701184698133
5[Ph-H2O]1[Me1]1[Na],7,0.014281530186735836,525.9701184698133
5[Ph]1[Ph-H2O]1[Me2],7,0.02221846981331055,525.9701184698133
4[Me3]3[Cys],7,0.22441846981325853,525.9701184698133
4[Ph-H2O]1[Ox]1[Cys]1[Cys-Cys],7,0.8635184698132434,525.9701184698133
1[Me2]4[Cys]1[Cys-Cys]1[Na],7,1.381818469813311,525.9701184698133
2[Ph]3[Ph-H2O]1[Me2]2[Na],8,0.00791846981337585,525.9701184698133
3[Ph-H2O]4[Me2]1[Cys],8,0.6294184698133449,525.9701184698133
3[Ph-H2O]2[Cys],5,0.7007052288327031,531.5694947711672
2[Ph]1[Me1]3[Cys],6,0.15619477116717917,531.5694947711672
5[Ph-H2O]1[Ac],6,0.4432052288327668,531.5694947711672
5[Ph-H2O]1[Me3],6,0.4862052288327732,531.5694947711672
2[Me2]4[Cys],6,1.1061052288328028,531.5694947711672
1[Ph]2[Ph-H2O]1[Ox]2[Cys],6,1.315194771167171,531.5694947711672
3[Ph-H2O]2[Cys]1[Cys-Cys],6,1.315194771167171,531.5694947711672
1[Ph]1[Ph-H2O]3[Cys]2[Cys-Cys],7,0.19929477116716043,531.5694947711672
2[Ph]1[Ox]3[Cys]1[Cys-Cys],7,0.19929477116716043,531.5694947711672
5[Ph-H2O]1[Me1]1[Me2],7,0.48630522883274807,531.5694947711672
1[Ph]1[Ph-H2O]3[Cys],5,1.1322357868248218,534.2697642131752
1[Ac]1[Ox]4[Cys],6,0.33553578682483476,534.2697642131752
3[Ph]3[Ph-H2O],6,0.3444642131752289,534.2697642131752
1[Me3]1[Ox]4[Cys],6,0.3785357868248411,534.2697642131752
1[Ph]1[Ph-H2O]3[Cys]1[Cys-Cys],6,0.883664213175166,534.2697642131752
2[Ph]1[Ox]3[Cys],6,0.883664213175166,534.2697642131752
3[Ph]1[Ac]1[Me1]2[Cys],7,0.01783578682488951,534.2697642131752
2[Ph]1[Ph-H2O]1[Ox]2[Cys]1[Na],7,0.04896421317516797,534.2697642131752
2[Ph-H2O]2[Ac]1[Ox]2[Cys],7,0.07803578682478474,534.2697642131752
5[Ph-H2O]2[Na],7,0.3301642131751805,534.2697642131752
1[Ph]1[Ph-H2O]3[Cys],5,0.06973905831728189,535.4717390583173
1[Ph]3[Ph-H2O]1[Me3]1[Cys],6,0.28423905831732554,535.4717390583173
1[Me3]1[Ox]4[Cys],6,0.8234390583172626,535.4717390583173
1[Ac]1[Ox]4[Cys],6,0.866439058317269,535.4717390583173
1[Ph-H2O]1[Me3]1[Ox]3[Cys]1[Na],7,0.011260941682735393,535.4717390583173
1[Ph]2[Ac]1[Me1]3[Cys],7,0.03506094168267282,535.4717390583173
1[Ph]1[Me1]2[Me3]3[Cys],7,0.12106094168268555,535.4717390583173
1[Ph]4[Ph-H2O]1[Ac]1[Na],7,0.5074609416826661,535.4717390583173
1[Ph]4[Ph-H2O]1[Me3]1[Na],7,0.5504609416826725,535.4717390583173
1[Me1]1[Me2]1[Ox]4[Cys],7,0.8233390583174014,535.4717390583173
1[Ph]1[Ph-H2O]3[Cys],5,1.1893290973912372,536.5913290973913
1[Ph]2[Ph-H2O]2[Cys]1[Na],6,0.35462909739135284,536.5913290973913
4[Ph]1[Ph-H2O]1[Cys],6,0.46577090260871046,536.5913290973913
1[Me2]2[Ox]4[Cys],7,0.029870902608763572,536.5913290973913
1[Ox]4[Cys]2[Na],7,0.05912909739129191,536.5913290973913
4[Ph-H2O]1[Me2]1[Cys]1[Cys-Cys],7,0.5690709026087006,536.5913290973913
1[Me3]4[Cys]2[Cys-Cys]1[Na],8,0.007570902608790675,536.5913290973913
1[Ph]3[Ph-H2O]2[Me1]1[Ox]1[Cys],8,0.5690709026087006,536.5913290973913
1[Ph-H2O]4[Me3]2[Ox]2[Cys],9,0.006070902608826145,536.5913290973913
5[Ph-H2O]1[Me2]2[Cys-Cys]1[Na],9,0.6121290973912892,536.5913290973913
1[Me3]4[Cys]1[Na],6,0.006086042967240246,540.6367860429673
1[Ac]4[Cys]1[Na],6,0.04908604296724661,540.6367860429673
2[Ph]3[Cys]1[Na],6,1.2682860429672473,540.6367860429673
1[Me1]1[Me2]4[Cys]1[Na],7,0.005986042967265348,540.6367860429673
5[Ph-H2O]1[Me2]1[Na],7,0.6257860429673201,540.6367860429673
3[Me1]4[Cys]1[Na],8,0.005986042967265348,540.6367860429673
5[Ph-H2O]2[Me1]1[Na],8,0.6257860429673201,540.6367860429673
1[Me2]1[Me3]4[Cys]3[Cys-Cys],9,0.017613957032722283,540.6367860429673
1[Ph-H2O]1[Me1]4[Me3]2[Cys]1[Na],9,0.02978604296731646,540.6367860429673
5[Ph-H2O]2[Me2]2[Cys-Cys],9,1.413813957032744,540.6367860429673
2[Ph]1[Me2]3[Cys],6,0.044462615534257566,545.4843626155343
3[Ph-H2O]1[Me1]2[Cys],6,0.8124373844656247,545.4843626155343
1[Me2]1[Me3]4[Cys],6,1.2177373844656358,545.4843626155343
2[Ph]2[Me1]3[Cys],7,0.044462615534257566,545.4843626155343
2[Ph]2[Ph-H2O]1[Me2]1[Me3]1[Cys],7,0.2589626155343012,545.4843626155343
5[Ph-H2O]1[Ac]1[Me1],7,0.5549373844656884,545.4843626155343
5[Ph-H2O]1[Me1]1[Me3],7,0.5979373844656948,545.4843626155343
5[Ph-H2O]2[Me2],7,0.5980373844656697,545.4843626155343
1[Me2]1[Me3]4[Cys]1[Cys-Cys],7,0.798162615534352,545.4843626155343
1[Ac]1[Me2]4[Cys]1[Cys-Cys],7,0.8411626155343583,545.4843626155343
3[Ph-H2O]1[Ox]2[Cys],6,0.2811480076928774,547.9884519923071
1[Me2]1[Me3]4[Cys],6,1.286351992307118,547.9884519923071
1[Ac]1[Me2]4[Cys],6,1.3293519923071244,547.9884519923071
5[Ph-H2O]1[Ac]1[Ox],7,0.023648007692941064,547.9884519923071
3[Ph]3[Ph-H2O]1[Me1],7,0.03655199230706785,547.9884519923071
5[Ph-H2O]1[Me3]1[Ox],7,0.06664800769294743,547.9884519923071
3[Ph]1[Ac]1[Me2]2[Cys],7,0.3257480076929369,547.9884519923071
3[Ph]1[Me2]1[Me3]2[Cys],7,0.36874800769294325,547.9884519923071
1[Ph-H2O]1[Me2]1[Me3]3[Cys]1[Na],7,0.45165199230700637,547.9884519923071
4[Ph-H2O]1[Me1]1[Cys]1[Na],7,0.8569519923071311,547.9884519923071
1[Ph]1[Ph-H2O]1[Ox]3[Cys],6,0.1507641660475656,551.2506358339524
2[Ph-H2O]3[Cys]1[Cys-Cys],6,0.15076416604767928,551.2506358339524
2[Ph]4[Ph-H2O],6,0.6899641660476163,551.2506358339524
4[Ph-H2O]1[Me3]1[Cys]1[Cys-Cys],7,0.06373583395236437,551.2506358339524
1[Ph]3[Ph-H2O]1[Me3]1[Ox]1[Cys],7,0.06373583395247806,551.2506358339524
1[Ph]3[Ph-H2O]1[Ac]1[Ox]1[Cys],7,0.10673583395237074,551.2506358339524
4[Ph-H2O]1[Ac]1[Cys]1[Cys-Cys],7,0.10673583395237074,551.2506358339524
4[Ph]1[Ph-H2O]1[Me1]1[Cys],7,0.16693583395237965,551.2506358339524
1[Me3]2[Ox]4[Cys],7,0.6029358339524151,551.2506358339524
2[Ph]1[Ph-H2O]2[Me2]2[Cys],7,1.0953641660476023,551.2506358339524
2[Ph-H2O]3[Cys],5,0.6402836963234222,552.7770163036766
4[Ph-H2O]1[Ac]1[Cys],6,0.38278369632337217,552.7770163036766
4[Ph-H2O]1[Me3]1[Cys],6,0.42578369632337854,552.7770163036766
2[Ph]4[Ph-H2O],6,0.8364163036766286,552.7770163036766
1[Ph]1[Ph-H2O]1[Ox]3[Cys],6,1.3756163036766793,552.7770163036766
1[Ph]4[Cys]2[Cys-Cys],7,0.25971630367666876,552.7770163036766
3[Ph]2[Ph-H2O]1[Cys]1[Cys-Cys],7,0.279483696323382,552.7770163036766
2[Ph]1[Ph-H2O]2[Me2]2[Cys],7,0.43101630367664256,552.7770163036766
3[Ph-H2O]2[Cys]1[Cys-Cys]1[Na],7,0.5409163036765676,552.7770163036766
1[Ph]4[Ph-H2O]1[Me3]1[Ox]1[Na],8,0.7554163036766113,552.7770163036766
2[Ph-H2O]3[Cys],5,0.9479446626219215,554.365244662622
3[Ph-H2O]2[Cys]1[Na],6,0.11324466262203714,554.365244662622
1[Ph]4[Cys]1[Cys-Cys],6,0.1679553373780891,554.365244662622
3[Ph]2[Ph-H2O]1[Cys],6,0.7071553373780262,554.365244662622
1[Ph]2[Ph-H2O]1[Me3]2[Cys]1[Cys-Cys],7,0.04654466262195456,554.365244662622
2[Ph]1[Ph-H2O]1[Me3]1[Ox]2[Cys],7,0.04654466262195456,554.365244662622
2[Ph]1[Ph-H2O]1[Ac]1[Ox]2[Cys],7,0.08954466262207461,554.365244662622
1[Ac]1[Me1]4[Cys]1[Na],7,0.24905533737808128,554.365244662622
2[Me2]4[Cys]1[Na],7,0.29215533737806254,554.365244662622
1[Ph]1[Ph-H2O]3[Cys]1[Cys-Cys]1[Na],7,1.002655337378087,554.365244662622
3[Ph-H2O]1[Me2]2[Cys],6,0.016264439137330555,560.3071355608627
2[Ac]4[Cys],6,0.335464439137354,560.3071355608627
1[Ac]1[Me3]4[Cys],6,0.3784644391373604,560.3071355608627
2[Me3]4[Cys],6,0.42146443913736675,560.3071355608627
2[Ph]1[Me3]3[Cys],6,0.8407355608626403,560.3071355608627
2[Ph]1[Ph-H2O]1[Me3]2[Cys]1[Na],7,0.006035560862642342,560.3071355608627
2[Ph-H2O]3[Ac]2[Cys],7,0.07796443913741768,560.3071355608627
2[Ph-H2O]2[Ac]1[Me3]2[Cys],7,0.12096443913731036,560.3071355608627
2[Ph-H2O]1[Ac]2[Me3]2[Cys],7,0.16396443913731673,560.3071355608627
5[Ph-H2O]1[Me2]1[Me3],7,0.1982355608627131,560.3071355608627
2[Ph-H2O]1[Me1]3[Cys],6,1.1337815301901628,566.3101184698098
2[Ph]1[Ph-H2O]1[Ac]1[Me2]2[Cys],7,0.019381530190230478,566.3101184698098
2[Ph]1[Ph-H2O]1[Me2]1[Me3]2[Cys],7,0.06238153019012316,566.3101184698098
4[Ph-H2O]1[Ac]1[Me1]1[Cys],7,0.8762815301902265,566.3101184698098
1[Ph]1[Ph-H2O]1[Me1]1[Ox]3[Cys],7,0.882118469809825,566.3101184698098
4[Ph-H2O]2[Me2]1[Cys],7,0.9193815301902077,566.3101184698098
1[Ph]1[Ph-H2O]2[Ox]3[Cys],7,1.0906815301902952,566.3101184698098
2[Ph]1[Me2]3[Cys]1[Na],7,1.1115815301902785,566.3101184698098
1[Ph-H2O]2[Ac]1[Me2]3[Cys],7,1.2385815301902312,566.3101184698098
1[Ph-H2O]1[Me2]2[Me3]3[Cys],7,1.324581530190244,566.3101184698098
2[Ph-H2O]1[Ox]3[Cys],6,0.9795347710880833,568.4371652289119
1[Ph]1[Me1]4[Cys]1[Cys-Cys],7,0.12263477108808729,568.4371652289119
3[Ph-H2O]1[Me1]2[Cys]1[Na],7,0.15856522891192526,568.4371652289119
1[Ac]1[Me2]4[Cys]1[Na],7,0.20373477108807947,568.4371652289119
1[Me2]1[Me3]4[Cys]1[Na],7,0.24673477108808584,568.4371652289119
2[Ph]4[Ph-H2O]1[Ox],7,0.4971652289118538,568.4371652289119
1[Ph-H2O]1[Me2]2[Me3]3[Cys],7,0.8024652289118421,568.4371652289119
1[Ph]1[Ph-H2O]2[Ox]3[Cys],7,1.0363652289117908,568.4371652289119
4[Ph-H2O]2[Me2]1[Cys],7,1.2076652289118783,568.4371652289119
5[Ph-H2O]2[Me2]1[Na],8,0.37296522891188033,568.4371652289119
1[Ph-H2O]4[Cys],5,0.9276139570326905,573.6367860429673
2[Ph]3[Ph-H2O]1[Cys],6,0.5490860429673603,573.6367860429673
3[Ph-H2O]1[Ac]2[Cys],6,0.6701139570327541,573.6367860429673
3[Ph-H2O]1[Me3]2[Cys],6,0.7131139570326468,573.6367860429673
1[Ph-H2O]4[Cys]1[Cys-Cys],6,1.0882860429672974,573.6367860429673
2[Ph]2[Me2]3[Cys],7,0.14368604296726062,573.6367860429673
2[Ph]1[Me1]1[Me3]3[Cys],7,0.14378604296723552,573.6367860429673
2[Ph]1[Ac]1[Me1]3[Cys],7,0.18678604296724188,573.6367860429673
1[Ph]1[Ph-H2O]1[Ox]3[Cys]1[Na],7,0.25358604296729936,573.6367860429673
2[Ph]4[Ph-H2O]1[Na],7,0.2856139570327514,573.6367860429673
1[Ph]1[Me2]4[Cys],6,0.9655139570327265,583.6367860429673
2[Ph-H2O]1[Me1]1[Ox]3[Cys],7,0.19348604296726535,583.6367860429673
1[Ph]5[Ph-H2O]1[Me1],7,0.3457139570327854,583.6367860429673
3[Ph]2[Ph-H2O]1[Me2]1[Cys],7,0.5111860429673243,583.6367860429673
1[Ph]2[Ph-H2O]1[Ac]1[Me2]2[Cys],7,0.7080139570327901,583.6367860429673
1[Ph]2[Ph-H2O]1[Me2]1[Me3]2[Cys],7,0.7510139570326828,583.6367860429673
2[Me3]4[Cys]1[Na],7,0.9263860429672377,583.6367860429673
1[Ph-H2O]1[Me2]2[Me3]1[Ox]3[Cys],8,0.002686042967297908,583.6367860429673
1[Ph-H2O]2[Me3]3[Cys]2[Na],8,0.0916860429672397,583.6367860429673
6[Ph-H2O]2[Cys-Cys],8,0.30261395703269045,583.6367860429673
5[Cys],5,1.339074329252412,597.0505743292524
3[Ph]3[Cys],6,0.3160256707476492,597.0505743292524
1[Ph-H2O]4[Cys]1[Na],6,0.5043743292524141,597.0505743292524
3[Ph]2[Ph-H2O]1[Ac]1[Cys],7,0.05852567074759918,597.0505743292524
3[Ph]2[Ph-H2O]1[Me3]1[Cys],7,0.10152567074760555,597.0505743292524
2[Ph-H2O]3[Cys]2[Na],7,0.3303256707476976,597.0505743292524
2[Ph-H2O]1[Me2]1[Ox]3[Cys],7,0.4193256707476394,597.0505743292524
1[Ph]1[Me3]4[Cys]1[Cys-Cys],7,0.4376743292523315,597.0505743292524
6[Ph]1[Cys]1[Cys-Cys],8,0.044774329252391,597.0505743292524
1[Ph]2[Ph-H2O]3[Me2]2[Cys],8,1.3639256707476761,597.0505743292524
1[Me1]5[Cys],6,0.7888756359411673,610.5269756359412
1[Ox]5[Cys],6,1.1839243640588393,610.5269756359412
1[Ph-H2O]1[Me1]4[Cys]1[Na],7,0.045824364058830724,610.5269756359412
2[Ph]2[Ph-H2O]1[Ox]2[Cys],7,0.2927756359412115,610.5269756359412
6[Ph-H2O]1[Na],7,0.573975635941224,610.5269756359412
1[Ox]5[Cys]1[Cys-Cys],7,0.8319756359411485,610.5269756359412
1[Ph]2[Ox]4[Cys]1[Na],8,0.00272436405884946,610.5269756359412
1[Ph-H2O]1[Ox]4[Cys]1[Cys-Cys]1[Na],8,0.00272436405884946,610.5269756359412
1[Ph]1[Me1]1[Me3]4[Cys]1[Cys-Cys],8,0.11252436405879962,610.5269756359412
3[Ph]2[Ph-H2O]2[Me2]1[Cys],8,0.6518243640588253,610.5269756359412
2[Ph]1[Ph-H2O]3[Cys],6,1.1602971625031842,614.2216028374969
4[Ph]3[Ph-H2O],7,0.3164028374969803,614.2216028374969
1[Ph-H2O]1[Ac]4[Cys]1[Cys-Cys],7,0.3635971625030834,614.2216028374969
1[Ph]1[Me3]1[Ox]4[Cys],7,0.40659716250308975,614.2216028374969
1[Ph-H2O]1[Me3]4[Cys]1[Cys-Cys],7,0.40659716250320344,614.2216028374969
2[Ph]2[Ph-H2O]2[Cys]1[Cys-Cys]1[Na],8,0.02090283749680566,614.2216028374969
3[Ph]1[Ph-H2O]1[Ox]2[Cys]1[Na],8,0.020902837496919346,614.2216028374969
4[Ph]1[Ac]1[Me1]2[Cys],8,0.045897162503138134,614.2216028374969
4[Ph]2[Me2]2[Cys],8,0.0889971625031194,614.2216028374969
6[Ph-H2O]1[Me2]1[Cys-Cys],8,0.2131028374969901,614.2216028374969
2[Ph]1[Ph-H2O]3[Cys],6,0.0971718678772504,615.2847281321228
1[Ph-H2O]1[Me3]4[Cys],6,1.3593718678771438,615.2847281321228
2[Ph]3[Ph-H2O]1[Ac]1[Cys],7,0.1603281321229133,615.2847281321228
5[Cys]1[Cys-Cys]1[Na],7,0.39267186787719766,615.2847281321228
6[Ph-H2O]1[Me2],7,0.739671867877064,615.2847281321228
1[Ph]1[Ph-H2O]1[Ac]1[Ox]3[Cys]1[Na],8,0.13517186787726132,615.2847281321228
2[Ph-H2O]1[Ac]3[Cys]1[Cys-Cys]1[Na],8,0.13517186787726132,615.2847281321228
1[Ph]1[Ph-H2O]1[Me3]1[Ox]3[Cys]1[Na],8,0.178171867877154,615.2847281321228
2[Ph-H2O]1[Me3]3[Cys]1[Cys-Cys]1[Na],8,0.178171867877154,615.2847281321228
6[Ph-H2O]1[Me2]1[Cys-Cys],8,1.2762281321229239,615.2847281321228
5[Cys]1[Na],6,0.2552046775682584,617.4380953224318
2[Ph-H2O]1[Ac]3[Cys]1[Na],7,0.0022953224317916465,617.4380953224318
2[Ph-H2O]1[Me3]3[Cys]1[Na],7,0.04070467756832841,617.4380953224318
6[Ph-H2O]1[Me2],7,1.4136953224318631,617.4380953224318
1[Ph]1[Ph-H2O]2[Ac]3[Cys]1[Cys-Cys],8,0.02140467756828457,617.4380953224318
2[Ph]2[Ac]1[Ox]3[Cys],8,0.02140467756828457,617.4380953224318
2[Ph-H2O]1[Me1]1[Me2]3[Cys]1[Na],8,0.040804677568303305,617.4380953224318
1[Ph]1[Ph-H2O]2[Me3]3[Cys]1[Cys-Cys],8,0.1074046775682973,617.4380953224318
2[Ph]2[Me3]1[Ox]3[Cys],8,0.1074046775682973,617.4380953224318
6[Ph-H2O]2[Me1],8,1.4136953224318631,617.4380953224318
3[Ph]1[Me2]3[Cys],7,0.13698604297269412,625.5567860429728
1[Me1]1[Ox]5[Cys],7,0.18071395702725113,625.5567860429728
1[Ph]3[Ph-H2O]1[Me1]2[Cys],7,0.7199139570271882,625.5567860429728
1[Ph]1[Me2]1[Me3]4[Cys],7,1.1252139570271993,625.5567860429728
2[Ph-H2O]2[Me2]1[Ox]3[Cys],8,0.03368604297281763,625.5567860429728
2[Ph-H2O]1[Me1]1[Me3]1[Ox]3[Cys],8,0.03378604297279253,625.5567860429728
2[Ph-H2O]1[Ac]1[Me1]1[Ox]3[Cys],8,0.0767860429727989,625.5567860429728
2[Ph-H2O]1[Me2]3[Cys]2[Na],8,0.12268604297275942,625.5567860429728
2[Ox]5[Cys]1[Cys-Cys],8,0.13761395702715618,625.5567860429728
3[Ph]1[Ph-H2O]1[Me2]2[Cys]1[Na],8,0.6977139570271902,625.5567860429728
4[Ph-H2O]2[Cys],6,0.9552815301901774,629.3101184698098
2[Ph]1[Ph-H2O]1[Me1]3[Cys],7,0.09838153019018137,629.3101184698098
6[Ph-H2O]1[Ac],7,0.6977815301901273,629.3101184698098
6[Ph-H2O]1[Me3],7,0.7407815301901337,629.3101184698098
1[Ph]3[Ph-H2O]1[Ox]2[Cys],7,1.0606184698098104,629.3101184698098
1[Ph]2[Ph-H2O]3[Cys]2[Cys-Cys],8,0.0552815301902001,629.3101184698098
2[Ph]1[Ph-H2O]1[Ox]3[Cys]1[Cys-Cys],8,0.0552815301902001,629.3101184698098
3[Ph]2[Ox]3[Cys],8,0.05528153019031379,629.3101184698098
1[Ph]4[Ph-H2O]1[Ox]1[Cys]1[Na],8,0.22591846980981245,629.3101184698098
6[Ph-H2O]1[Me1]1[Me2],8,0.7408815301901086,629.3101184698098
4[Ph-H2O]2[Cys],6,1.279331199908711,631.5447311999087
1[Ph]2[Ph-H2O]3[Cys]1[Cys-Cys],7,0.16343119990870036,631.5447311999087
