sigma noise,horizontal noise (Da),vertical noise (rel.),basal noise (a.u.),is_signal
0.19082247956433637,-0.026999999996798474,0.951955972990607,0.010934993279840257,True
0.5999999847094294,0.0529999999976718,1.643123982074162,0.012954672443844094,False
0.30131426860040966,-0.006999999999999895,1.1522777618372104,0.01291656660259495,True
0.2834089276342205,0.11300000000261945,1.17655874903732,0.014251838946032042,False
0.24430164608409796,-0.26700000000203716,1.0528109824571517,0.01483043352899826,False
0.5999999591706462,-0.6270000000026192,1.9982903780336128,0.010206331380113363,False
0.5999999999955926,-0.12699999999534328,1.9217730306937677,0.024901584842151103,False
0.29776495577882817,0.0529999999976718,1.0807988020756907,0.013364829971436442,False
0.5999999999677705,-0.6069999999985447,0.7274523878872344,0.009596285832470632,False
0.5999999910044268,-0.4669999999991268,0.7582512613631447,0.015620762951950513,False
0.5999999998126093,-0.5270000000040744,0.7538944359926385,0.0059766657750471635,False
0.59999997194226,-0.36700000000058197,1.6621591549158887,0.009028841091830565,False
0.2031943172015908,-0.1069999999985447,0.3967217525644178,0.052557682778671275,False
0.5999998910151686,-0.6069999999985447,0.39790668286235026,0.01903918620692779,False
0.5999999948436583,-0.5069999999999999,0.4010139727475243,0.005622482987124441,False
0.2773011269750041,-0.1069999999985447,0.13013414650653865,0.009549121681532451,False
0.5999998026940818,0.07299999999447038,0.1396943504367606,0.013118468180162622,False
0.256417079550777,-0.06699999999767159,0.060338724548348634,0.006417819612386591,False
0.5999999995515444,0.07300000000174633,0.05543683863546407,0.03409432123853012,False
0.18942096837431685,0.012999999996798683,0.015158626211173832,0.004997308166905797,False
0.20620264697891547,-0.1069999999985447,0.010151891535995869,0.011758897589771292,False
0.599999999810581,-0.1069999999985447,0.012105669674350174,0.00034144262803255555,False
0.34262843562294026,0.21300000000116426,0.003084647085612515,0.015903578711550445,False
0.5999999994587198,-0.18700000000029093,0.0011608724722524048,0.017061240526670733,False
0.599999999222623,0.17300000000029114,0.0006852327966684408,0.00022508519267685698,False
0.5999998916272539,-0.26700000000203716,0.0003564718898366726,0.005297263757555861,False
0.5999999999295779,-0.12700000000261924,0.00022987607353824936,0.00809314385260854,False
0.5999999998375203,0.2930000000029105,0.0002519808787906964,0.009876109746703797,False
0.20716074544816415,-0.14699999999941782,4.014134710946998e-05,0.006836770934069191,False
0.599999580014276,-0.3070000000029103,2.3644550055434678e-05,0.011149081768827734,False
0.599999988262943,-0.6469999999994178,2.485152158116361e-05,0.02374738992081989,False
0.5999998551370865,-0.06699999999767159,1.552784904061144e-05,0.02520610527625822,False
0.19794489931407752,-0.02700000000407443,6.2686628978475795e-06,0.0068125080758231794,False
0.1972278723345864,-0.5869999999944702,1.4335801700720827e-06,0.014377418476316446,False
0.5999999967294737,-0.4070000000014551,2.9861106095923127e-06,0.007581090237856649,False
0.5999999997323903,-0.6870000000002909,2.163352849011109e-06,0.039089366627439504,False
0.5999999600756484,-0.28699999999883574,9.038392082318346e-07,0.006307955067789698,False
0.5999750705849392,-0.5870000000017461,2.257466506107258e-07,0.013481268418443073,False
0.5571824559049396,-0.3070000000029103,1.3307141065833023e-07,0.03113846198936997,False
0.5999999802422212,0.03300000000087322,7.408805156292069e-08,0.0053834280643867,False
0.2178906851237574,0.17300000000029114,1.325837571852148e-08,0.011204346934906965,False
0.26946425162917664,-0.12699999999534328,5.901993017384589e-09,0.008261945591619739,False
0.4569111401350048,-0.08700000000174613,1.2638279084495425e-09,0.019809255294515434,False
0.5999999772930886,-0.3070000000029103,4.6977540864507e-10,0.0066088004745186715,False
0.599999999997773,-0.6669999999962164,8.531076381075102e-10,0.00725630167087294,False
0.5999999999909157,-0.24700000000523858,4.2341161872234486e-10,0.011035263285847172,False
0.2814633595525638,-0.18700000000029093,9.168181973802848e-11,0.023999067216031216,False
0.2550195034197505,-0.12699999999534328,2.1805747341253072e-11,0.02358799677972832,False
0.5999997781593132,-0.5670000000049475,8.16338495229089e-12,0.020627027161176655,False
0.2855708399706279,-0.026999999996798474,3.1959134101099378e-12,0.011436373300305535,False
0.2105377331218862,-0.026999999996798474,6.403396540636172e-13,0.0247112487742791,False
0.5999999973937216,0.23299999999796284,2.992490450724153e-13,0.006315416686948195,False
0.2782828060439803,-0.32699999999970886,3.089431281676145e-14,0.005908156234961598,False
0.5999999999658783,0.37299999999738076,6.446922997987072e-14,0.005629665095468802,False
0.20943416102728318,-0.06699999999767159,8.719648967878614e-14,0.010644627129406952,False
0.14787316741551645,-0.5669999999976716,8.087860411554905e-13,0.01699304228725585,False
0.599999777066006,-0.5270000000040744,4.5853547527281765e-11,0.006302797913326293,False
0.24626936908693592,1.132999999999418,2.436420459571025e-12,0.00495743319014958,False
0.31339592283966006,-0.34699999999650744,3.170924720361949e-11,0.029001024799408644,False
0.41147509163725754,-0.16700000000349235,5.480963287864057e-11,0.010329370121108749,False
0.5999999949649566,-0.5269999999967985,2.329296379587919e-08,0.05243388707920499,False
0.20388028564810173,-0.16700000000349235,3.5263260579433965e-10,0.006991633120890399,False
0.5999976797756171,-0.14699999999941782,2.3185466819575698e-09,0.014635429750491901,False
0.15633844053802537,1.092999999998545,1.6232172344132734e-09,0.012886473004811981,False
0.23895518312907948,-0.14699999999941782,1.4070545970973087e-08,0.006356038725333183,False
0.20581526624925456,0.03300000000087322,3.88620183908633e-08,0.023214212846107803,False
0.18520390157793462,0.0529999999976718,6.85340459043703e-08,0.030447343310412264,False
0.23653783878055765,-0.06699999999767159,1.8499086737080287e-07,0.010209382006724306,False
0.20640116517278193,0.09299999999854491,4.131778051451457e-07,0.02007024161941646,True
0.5999998820938787,-0.12699999999534328,2.8146041234158817e-06,0.013584362323404828,False
0.19695829084757993,-0.16700000000349235,6.709097576514682e-06,0.00019121416893891764,False
0.5999999995025819,-0.48699999999592536,3.5380547821268095e-05,0.006437307994064946,False
0.5999999970618958,-0.08700000000174613,7.794206405345791e-05,0.036151266511723464,False
0.1573198275888531,-0.1069999999985447,0.00015397754028667268,0.012933344449146518,False
0.1925909086051887,-0.10700000000582066,0.0001334767739946147,0.01796560676293905,False
0.15786107112808587,-0.44699999999505224,0.00012731674092502328,0.0363421640004582,False
0.5999999989969464,-0.5270000000040744,0.07441042744593135,0.022348305138553678,False
0.16341579826414213,0.013000000004074641,0.002355599268768012,0.0135146741593927,False
0.1821128854814435,-0.02700000000407443,0.0006251821072772388,0.006088783200798343,False
0.16619842095581314,0.19300000000436568,0.0009449047802617123,0.006073239160565829,False
0.22462178512756714,0.012999999996798683,0.0021672513888944703,0.004968241141565735,False
0.5999999974317086,-0.4669999999991268,0.004247461470516974,0.005723519548540083,False
0.5999999999999036,-0.6469999999994178,0.008943755166804278,0.005088837461884802,False
0.5999998883497787,0.17300000000029114,0.010577101060729094,0.017121111023288466,False
0.5999999977149826,-0.42699999999825367,0.01806363106258153,0.016381009573674846,False
0.490531218572114,0.09299999999854491,0.019085593243757845,0.005938542539348213,False
0.5999999998362403,0.0529999999976718,0.053996768404387614,0.013512064991921681,False
0.22869319381191183,-0.06699999999767159,0.054882828813074956,0.03564073101257368,False
0.5999999999999261,-0.12700000000261924,0.1679251694415794,0.009645648281979223,False
0.22921745859397222,0.13299999999941803,0.07887550333801373,0.013605290845565462,True
0.5999999951241788,0.03300000000087322,0.2013846044724452,0.017652714200197345,False
0.5999999999998323,-0.24699999999796263,0.2621203730910471,0.011888059177098667,False
0.5999999395428025,-0.4870000000032013,0.5708536490450224,0.025223384562811115,False
0.5999999998785385,-0.3069999999956343,0.5279550764123626,0.014246690188889233,False
0.599999962455012,-0.6069999999985447,1.1719107252249956,0.024800373136620164,False
0.5999999999999328,-0.4270000000055296,1.202042836819288,0.012176765057288345,False
0.5999999964574558,-0.28699999999883574,1.006664102459254,0.03150089034630972,False
0.5999999999210502,-0.18700000000029093,0.9749625798631794,0.007496525020790806,False
0.5999999999969639,0.2530000000020374,1.915521610602461,0.016928604847850914,False
0.5999235520867567,-0.14699999999941782,1.457367614735118,0.006254389759322619,False
0.5999999996316716,-0.4870000000032013,1.2914826234919188,0.005417226080169901,False
0.5999999986293659,-0.5669999999976716,2.3926540781178742,0.028266547155360144,False
0.5999999999410508,-0.006999999999999895,1.4793859908246434,0.03146558321205363,False
0.5999999525359989,0.0529999999976718,1.3235534312235857,0.005813662385907765,True
0.5999999999436314,0.11300000000261945,1.4489447093126258,0.014275603363319797,True
0.4129240046802087,-0.14699999999941782,0.9071465737206402,0.006877401969583388,True
0.5999999999738543,-0.4870000000032013,0.9509478801322178,0.01125543623341534,True
0.5999999999999563,-0.36700000000058197,2.292151140862425,0.018480872352819058,False
0.2378076261188028,0.13299999999941803,0.6552120811264753,0.01725916297389295,True
0.22718034649009775,-0.08699999999447017,0.5839869210119832,0.007410042815394533,True
0.27466279643959385,-0.04700000000087301,0.6932656457636895,0.006942710331095891,True
0.23741107566248074,-0.08700000000174613,0.8725241821371569,0.01220115207591746,True
0.5999999999627188,-0.867000000000582,2.2575184663026167,0.0006968727929442238,False
0.5999999999969878,0.17300000000029114,2.1958042733438656,0.01644543021843859,False
0.3370613072679314,-0.18700000000029093,1.769948534391606,0.00011386050707158041,False
0.35781554082920586,-0.006999999999999895,0.833807513124409,0.011110710812171189,False
0.5999997787721535,-0.06699999999767159,1.205048912082684,0.006039045271097371,False
0.1607907120821414,0.19299999999708972,1.162819663448052,0.007889986275803096,False
0.15802473598986638,-0.1669999999962164,0.6545419105170598,0.01861261191756952,False
0.16496091295839338,-0.1069999999985447,0.38154413626697636,0.005488497738923061,False
0.5999999998974462,0.17299999999301519,0.3499533188632682,0.016861609824515768,False
0.5999999994018921,-0.06699999999767159,0.5144435600750284,0.03644246399689581,False
0.14982251883648437,1.1130000000026194,0.4187436496029258,0.023528867646557525,False
0.3514683417144916,0.37299999999738076,0.04642681087873764,0.028369212796971483,False
0.5999993802085836,-0.38699999999738055,0.017790049692081544,0.01590556167882842,False
0.5999999770727343,-0.3470000000037834,0.011664190928510478,0.008037663355236872,False
0.5999999923342112,-0.22700000000116405,0.012268857618735139,0.018861942761482776,False
0.1611392320187452,1.0930000000058209,0.008879637332739105,0.0059910659802527265,False
0.15517298402183044,0.012999999996798683,0.0040555063205750695,0.006643036950398726,False
0.3372737637816368,-0.36700000000058197,0.001539795794692195,0.014114943426435402,False
0.599999857563747,0.19300000000436568,0.0011490827608571879,0.021062399443285477,False
0.2954845110124531,-0.5069999999999999,0.0001768622900732883,0.012314012064732805,False
0.5999999280469198,-0.3070000000029103,0.00013883137704559344,0.010580462003112787,False
0.21272425716789675,0.19299999999708972,2.340008669604206e-05,0.006820637881777703,False
0.2850503634292123,0.2330000000052388,7.200326389363618e-06,0.018556826117613313,False
0.3580103740236061,-0.10700000000582066,1.8822324526770603e-06,0.0133565454148595,False
0.5999999998466783,-0.06699999999767159,1.1287972740011722e-06,0.021473628229062475,False
0.5999999999940846,-0.6669999999962164,3.530167025402124e-07,0.006067227278827436,False
0.599999999375161,-0.3470000000037834,3.1062128178014567e-07,0.007532024093803388,False
0.5999999999988084,0.0529999999976718,1.4405842171718756e-07,0.007590407065058332,False
0.19225817099474624,0.15300000000349256,1.5131745186288628e-07,0.0053984478718905535,False
0.16998552891567703,2.952999999999127,1.3643605442931598e-06,0.038261736306398134,False
0.17197063556216063,-0.04700000000087301,0.00012864546091363415,0.010180604389040513,False
0.2463784007063848,-0.38699999999738055,0.00016740741440596699,0.017111179392257404,False
0.5999995436143903,-0.6670000000034924,0.008673235266234092,0.007520118492623564,False
0.13258303759811138,-0.2669999999947612,0.0004980436542731041,0.005901672903652579,False
0.1581351397830485,0.17300000000029114,0.0010229507825610478,0.006720616796345609,False
0.30339801246257886,0.11299999999534349,0.0006502095107688542,0.022154363021294147,False
0.5999990930774863,-0.2669999999947612,0.0016957349549307638,0.004850711642690189,False
0.599991280069932,-0.7870000000061117,0.00230844764668286,0.04787746733432691,False
0.5999971268408287,-0.14699999999941782,0.002945116910091901,0.03270796679428802,False
0.5999999997443014,-0.04700000000087301,0.005217677261764049,0.006242529743597461,False
0.5999999999892416,-0.5269999999967985,0.009105718853293766,0.006862562104663743,False
0.5999999997756571,-0.26700000000203716,0.014939117796721281,0.0001382186786551646,False
0.5999999993834807,-0.12699999999534328,0.03792834821176967,0.0067906198598801015,False
0.5999999619219218,-0.14699999999941782,0.10311230175188142,0.02785197863522024,False
0.3070757248921476,-0.06700000000494755,0.03415195720566391,0.009159403832080306,False
0.5999997163412446,-0.04700000000087301,0.07267643097078753,0.006487221667689828,False
0.3217755128138228,0.19300000000436568,0.06343910810339153,0.00747866451969092,False
0.2039296427536169,0.03300000000087322,0.0712638090384562,0.018522951326327516,True
0.21885283989822735,-0.02700000000407443,0.22089674978452858,0.00751249672456512,False
0.22341839163589508,0.03300000000087322,0.26421729476389294,0.006832926760661891,False
0.5999999963228397,-0.727000000001164,0.38756293295801747,0.00915946861141062,False
0.5999999999906294,-0.6269999999953433,0.41300493778932434,0.0070062444587281,False
0.5999999788825519,-0.08700000000174613,0.47393650389795833,0.009877584076277077,False
0.5999999976448063,0.23299999999796284,0.6349443586281187,0.009805017430726232,False
0.5999999937542728,0.03300000000087322,1.5574696568401307,0.015897759368377153,False
0.19524388262128872,-0.42699999999825367,0.746668079731432,0.005792211430444312,False
0.5999999942452926,-0.4470000000023282,2.8737341688675113,0.016203474621243413,False
0.5999999993826475,-0.1669999999962164,3.3709014775186006,0.013473016251531288,False
0.2093103990936948,0.11299999999534349,2.4869231819056687,0.014326716654172733,False
0.23829647920372626,-0.3069999999956343,1.10747673983142,0.015913951801721428,False
0.5999999574094707,-0.6270000000026192,2.3681719540679462,0.01633857791270134,False
0.5999999954769552,-0.7469999999979626,1.860424132853633,0.013993550560276907,False
0.5999999913273041,-0.4669999999991268,2.159996880521409,0.019547146127888947,False
0.599999931637229,0.07299999999447038,1.1156808139113399,0.031289114719337936,True
0.23540271509689006,0.013000000004074641,0.6977482132282843,0.00016392409536193048,True
0.22712251449172535,-0.04700000000087301,0.5437673540717974,0.006130110614113425,True
0.21578171705721175,-0.006999999999999895,0.8274236920579695,0.005215632204421225,True
0.2086720023087887,-0.06699999999767159,1.6088371523869665,0.012257837588794708,False
0.5999999999916876,-0.06700000000494755,1.7367895645924722,0.007485631896551459,False
0.5999999999864604,0.5330000000008732,3.064394860680003,0.013803112524940523,False
0.22435260215281802,-0.22700000000116405,5.6020858114773215,0.005734707178808917,False
0.5999926724769186,-0.22700000000116405,7.360857683961586,0.011612223990148782,False
0.13072262377486463,0.03300000000087322,3.2355814492243202,0.004804899460368025,False
0.17615108477023414,1.272999999998836,2.0049372111521455,0.005263989374692706,False
0.599999998944573,-0.5069999999999999,1.738981031806227,0.012499392513835713,False
0.19590930386070896,-0.28699999999883574,0.4802527261425195,0.024919996567367278,False
0.5999999976811744,-0.7869999999988357,0.5246493996790856,0.010545165665411745,False
0.5999999997554534,0.3930000000014553,0.5280732630924805,0.01204223998133434,False
0.3198960178979475,-0.5669999999976716,0.2002359007334413,0.014322917466411485,False
0.5406277398835053,0.33299999999650765,0.2239397954469171,0.019804810712685493,False
0.15962162138040298,-0.06699999999767159,0.0893507071133768,0.005674026340753634,False
0.2611712061171502,0.27299999999883595,0.08257120340808276,0.006423927463503229,False
0.2091554579440399,-0.18700000000029093,0.01762327036163804,0.010033807228843512,False
0.5999998123720666,-0.006999999999999895,0.018605616103010796,0.0097974688393187,False
0.19443676597731394,-0.04700000000087301,0.005369979928761873,0.00688203729055259,False
0.2440635710185665,0.09299999999854491,0.0020111991589423814,0.006725451853583282,False
0.1742900026427564,-0.18700000000029093,0.0015015715693279278,0.009053909493045215,False
0.5999999983837299,-0.6469999999994178,0.0025423771306354857,0.012118347297133786,False
0.5999999700383092,-0.18700000000029093,0.0037116513691095704,0.007702040445257992,False
0.5999995758651556,-0.2669999999947612,0.0007626159385021713,0.01869668469176325,False
0.351787419703784,0.2129999999938883,0.0002990639414317443,0.029664816197911278,False
0.1986303671886478,0.013000000004074641,0.00014876427997049025,0.006892534541106679,False
0.22288376782451688,-0.547000000000873,5.498145829551199e-05,0.007927786814467699,False
0.5999977210162513,-0.38699999999738055,0.00011998093432702693,0.00011347463332055949,False
0.5999996390018637,-0.16700000000349235,5.666075799420818e-05,0.005817147873763876,False
0.3419965603266607,-0.026999999996798474,2.697282439465737e-05,0.027676040373319347,False
0.19391906601972056,1.5129999999967987,0.0001314796984201695,0.0056887492429935444,False
0.5226310180476619,-0.1069999999985447,0.0004703335417632439,0.006810259993137805,False
0.5999999999516467,-0.22700000000116405,0.0020557956745914986,0.006956258208260921,False
0.18975389219855476,0.9930000000000001,0.00044206181246039605,0.007148525659870089,False
0.4077355566798986,0.2930000000029105,0.0034770778216099006,0.014345206354508734,False
0.5999999588533973,0.43299999999505245,0.010507757522868397,0.016796257077165828,False
0.168909771436748,0.27299999999883595,0.03067562998677023,0.013059403826322143,False
0.16698951954968672,0.8930000000014553,0.07670469781147445,0.011578718680969225,False
0.1607002693022417,4.272999999998836,0.1911144065717517,0.011235858480253495,False
0.23325308586305835,0.19300000000436568,1.4028182178742306,0.006476216379239659,False
0.5999993694026717,-0.5870000000017461,4.182304191486655,0.03715635860854536,False
0.20025613902786935,-0.026999999996798474,2.135010749778143,0.006303758806725964,False
0.23457833740989126,-0.2870000000061117,1.7510900902610638,0.028410839514784965,False
0.5966788773384654,-0.5669999999976716,1.5805397732519098,0.007643476331801611,False
0.5999999997285811,-0.04700000000087301,1.9630180182148795,0.019163576916539193,False
0.5999999998531564,-0.04700000000087301,1.3062729778463507,0.017206539364949893,False
0.2522411060118142,-0.08699999999447017,0.5571268529412851,0.006920080151897261,True
0.5999999854542855,-0.4270000000055296,1.0862545635663714,0.015221647900942404,False
0.5999999407059243,-0.36700000000058197,3.4200822450391533,0.019129459802573332,False
0.2971858762180148,-0.18699999999301498,1.0382411899210564,0.0076953039947138535,False
0.5999999997961188,0.09299999999854491,0.9753435157538062,0.02456686284471049,True
0.5999999999777942,-0.1069999999985447,0.7516147757056068,0.013918023859215839,True
0.5999999768480393,0.23299999999796284,0.6544349135430184,0.020180695176072332,True
0.5999999999998922,0.13299999999941803,0.9030784682910119,0.006823458781689473,True
0.30330978820733384,0.07300000000174633,0.7378494089954567,0.01732560617330319,True
0.599999999522201,-0.3870000000046565,1.7824346370653743,0.029136545557661934,False
0.5999999954339983,-0.36700000000058197,7.179988381388529,0.00914924967205344,False
0.1845906828900091,-0.08699999999447017,1.1238666956009338,0.01576720382583078,False
0.5999999930218514,0.13299999999941803,1.1303733433220389,0.010911634333175586,False
0.5999999931323533,-0.24700000000523858,1.4145322577458346,0.013092943924401312,False
0.5999957107195055,-0.8069999999956343,0.7187016086589691,0.007092804039435584,False
0.599999885687166,0.13299999999941803,0.6624046828839557,0.02665276927702352,False
0.2370949378848127,-0.18700000000029093,0.3418483840444609,0.03119651386626997,False
0.5999999999976285,-0.5069999999999999,0.972750121108005,0.019641593191870886,False
0.599999997189435,-0.4669999999991268,0.8210802947199954,0.010999974145849502,False
0.5999999993302592,-0.5670000000049475,0.5946333188884665,0.006644490886479127,False
0.5999999848286836,0.03300000000087322,0.49445305188734745,0.017497609690696067,False
0.21472298912561233,-0.04700000000087301,0.17481713692701764,0.010338344457591823,False
0.2008666803998982,0.053000000004947756,0.14919516025737317,0.014251521047466608,False
0.3084766881943272,-0.22700000000116405,0.043281897986859844,0.00027416670682585273,False
0.5999999999832616,0.1529999999962166,0.030649358203144135,0.00594984233382787,False
0.5999999999585632,-0.44699999999505224,0.01652016105704611,0.020332413166138808,False
0.599999999999694,-0.22700000000116405,0.013448138410815592,0.018087391903931122,False
0.5999998287925452,-0.6870000000002909,0.005520962717920661,0.010276664938194185,False
0.5999999857783924,-0.28699999999883574,0.004257446164475619,0.014031396084587564,False
0.5999999999710021,0.23299999999796284,0.001684126271400535,0.0134210968179011,True
0.599999999585156,0.11300000000261945,0.0008764492241313337,0.008244184658749782,True
0.599999997709219,-0.1069999999985447,0.00030700227000312333,0.015136679012679321,True
0.5999999916779757,0.07299999999447038,0.00014181394883713093,0.006167815783208399,True
0.5999999783439269,-0.727000000001164,0.0001941410729657505,0.012846233044514129,False
0.5999999992268231,-0.2069999999970895,0.00016203396658055844,0.007579854032303139,False
0.24110327598402867,-0.5069999999999999,6.0225723604442967e-05,0.015012233120675428,False
0.5999999888297319,-0.5870000000017461,0.00010382084182530099,0.01074262026191502,False
0.5999999984318429,-0.9469999999950522,0.0001976188667095568,0.005861657271776373,False
0.5999999981540217,-0.547000000000873,0.00018892132062826023,0.012280561937945739,False
0.24622255728957415,-0.20700000000436547,3.515591113273796e-05,0.020773848313718216,False
0.20066531324935288,-0.3069999999956343,1.5981692353521863e-05,0.013149016432875025,False
0.5999999996534637,-0.6270000000026192,1.038914066384181e-05,0.006595156028166782,False
0.5999999999963543,-0.34699999999650744,1.0704108197778625e-05,0.012597937470268687,False
0.5999996734423136,-0.5870000000017461,5.208538534416086e-06,0.00741409212334783,False
0.5999993759503531,-0.3470000000037834,4.517961650622738e-06,0.01865178181929995,False
0.2630918517750193,-0.36700000000058197,1.2802399824624086e-06,0.013992860780370776,False
0.5999999974140893,0.2730000000061119,2.338175403378545e-06,0.026758359585436854,False
0.21805312776575295,-0.16700000000349235,1.440507535020652e-07,0.007875625657966057,False
0.5999999993824773,-0.6270000000026192,1.280681892798642e-07,0.013701140262086998,False
0.5999999628785717,-0.5869999999944702,8.25778350633503e-08,0.007468401194496302,False
0.5999881618648273,0.31299999999970907,2.7313010616770062e-08,0.022561309173566992,False
0.28296547578604625,-0.04700000000087301,4.361402037674073e-09,0.01646871478883512,False
0.20256375177466385,0.03300000000087322,1.1122822534750177e-09,0.007142193480331805,False
0.16928571473504317,-0.06700000000494755,4.152126255158474e-10,0.0087679687305662,False
0.18109360956208725,0.11300000000261945,1.6257615753863126e-10,0.0237372603529462,False
0.3255612445841982,0.15300000000349256,4.828148522289766e-11,0.014093042014702815,False
0.23677735115498635,-0.14699999999941782,1.0084942571557786e-11,0.020899887297400964,False
0.3392867445719742,0.13299999999941803,2.1650352523730555e-12,0.01056466304421931,False
0.5999999999812249,-0.5870000000017461,8.099023222714008e-13,0.007178343945499221,False
0.5999999998643442,-0.3870000000046565,6.183592056529452e-13,0.0339616339761695,False
0.5999996812448136,-0.6269999999953433,3.5964939558854496e-13,0.006102538611743827,False
0.5999999999967809,-0.12700000000261924,5.914752812351807e-13,0.025091882522271805,False
0.14785838954763864,-0.14699999999941782,3.809871852619368e-14,0.005051469985039526,False
0.5999999983579671,-0.6469999999994178,2.1428145382578552e-14,0.011840868634581468,False
0.5999999633836571,-0.4070000000014551,1.97476115937684e-14,0.0144739228838445,False
0.1594966747176812,-0.04700000000087301,4.037929924227247e-15,0.0064080331350401245,False
0.5999999721409323,-0.7069999999970895,1.071147345799321e-15,0.025175215132635823,False
0.24481961416535675,0.2930000000029105,5.258836796716069e-16,0.04264800954135236,False
0.19436249542818565,-0.20700000000436547,5.576773905381404e-17,0.013901639487115074,False
0.5999995955603037,-0.5269999999967985,2.5799412647659378e-17,0.015167939838025188,False
0.5999999915756046,-0.4870000000032013,1.2118290640877057e-17,0.006492234268277253,False
0.2037843936630678,-0.12699999999534328,3.780519264384073e-18,0.01229668479349079,False
0.23767569141692932,0.17299999999301519,8.015746840624745e-19,0.004787612976111763,False
0.21288163762470863,-0.2069999999970895,1.394911736655316e-19,0.01699380164496121,False
0.5999999742454301,-0.547000000000873,9.744532089869508e-20,0.006210915031169319,False
0.19205078095079692,-0.026999999996798474,6.50545066621322e-21,0.007123793751287909,False
0.26478377182341495,0.27299999999883595,8.639755198177339e-22,0.044301154058644814,True
0.5999999996999223,-0.06699999999767159,1.0621793746371452e-22,0.013747260746036771,False
0.19341898735794183,0.17300000000029114,2.264667054574943e-23,0.018187360806013794,False
0.19939717740168392,-0.06700000000494755,2.369700114782228e-24,0.028821480488120218,False
0.599999998819421,-0.2069999999970895,5.90980441490256e-25,0.029502656739491814,False
0.5999999994662097,-0.5669999999976716,1.1910173403154004e-25,0.007013044488985326,False
0.47273027623689906,-0.4470000000023282,2.787850821214501e-26,0.0068608526501137655,True
0.5999999999994375,-0.36700000000058197,1.4926789343631014e-26,0.019217601678404618,False
0.5999999135539849,-0.5669999999976716,2.5571099137388753e-27,0.011719301823924905,True
0.5999999891857551,-0.4270000000055296,2.0470240355105013e-27,0.006869091021427428,False
0.5999999967572547,-0.2269999999938881,4.735853927248823e-28,0.027955822300949527,False
0.5999999897721032,0.27299999999883595,1.953410051314897e-28,0.010935581092282005,False
0.3419697784169443,-0.006999999999999895,6.894321951959183e-30,0.01459238988358377,False
0.23538659692259412,-0.02700000000407443,1.041521070942354e-30,0.012701003784034196,False
0.2358464291463884,0.21300000000116426,1.3376487788858473e-31,0.033510565902248816,False
0.18415035418233916,0.2930000000029105,1.622718037465761e-32,0.007643891999171132,False
0.17064596798411868,-0.4470000000023282,1.0855011102378054e-33,0.007050462949562794,False
0.5999983404030768,-0.36700000000058197,5.081385014792946e-34,0.005400634774097296,False
0.5999999188907706,-0.18700000000029093,2.2806619813777335e-34,0.00912942539755123,False
0.23347115464080917,0.013000000004074641,8.330101446071854e-36,0.012160175550641581,False
0.5999680741381892,-0.4070000000014551,6.473165515683751e-37,0.007159661706598117,False
0.599999999999256,-0.06700000000494755,2.625681039034552e-37,0.019859306924121543,False
0.5999999989259037,-0.6069999999985447,1.7070912646530557e-38,0.01544969993446443,False
0.5999999927538725,-0.42699999999825367,4.874213860176984e-39,0.03832897965049949,False
0.5999999999999425,-0.42699999999825367,1.446667816375932e-39,0.015807928431488767,False
0.5999999999314943,-0.547000000000873,2.1274492459469444e-40,0.010296167115470663,True
0.5999999992261043,-0.22700000000116405,1.7766074164048755e-40,0.0071227848731991155,False
0.5999999999999356,-0.06699999999767159,2.538883367501522e-41,0.009230279017339594,False
0.5999999996660641,-0.5270000000040744,3.121811135156338e-42,0.005542983753612671,False
0.5999975913962405,-0.1669999999962164,9.886047823395615e-43,0.02086276874113051,False
0.5999999988574582,-0.5870000000017461,8.021613241523279e-44,0.012568703998038232,False
0.5999999997609333,-0.36700000000058197,2.1809211479250842e-44,0.03105037889478286,False
0.5999999999848362,-0.08700000000174613,3.0406835872357114e-45,0.029567865532774386,False
0.1994392861612609,-0.1069999999985447,5.499168520839007e-46,0.010967676851218596,False
0.599999999658573,0.012999999996798683,2.4144937584560238e-203,0.00661313094799822,False
0.2868579197334812,-0.38699999999738055,1.7241728538892584e-201,0.008329348750822604,False
0.599999987711136,-0.6270000000026192,5.597396478784658e-199,0.004690217671703291,False
0.599999990507102,0.03300000000087322,2.783037020391427e-197,0.007974464185237621,False
0.599999999996181,0.03300000000087322,2.1612954117834265e-196,0.003993582587415115,False
0.5999999305464948,-0.22700000000116405,4.0795138353635695e-194,0.022030411470525736,False
0.5999999999886086,0.1529999999962166,1.787009224704836e-191,9.631742312203041e-05,False
0.5999999999747536,-0.006999999999999895,1.4545722667109118e-189,0.003436019999197436,False
0.20255520993841253,0.09300000000582087,2.759399080231324e-187,0.004378433502877426,False
0.5999999998873313,0.012999999996798683,1.3620341804546493e-184,0.00453468064872246,False
0.23656927262713284,-0.9470000000023282,2.3964342269387636e-182,0.0046275097616957925,False
0.5999999999912371,-0.40699999999417913,2.3374691533296876e-179,0.00015177244192292607,False
0.5999999999887318,-0.5069999999999999,3.1920301611943526e-179,0.01280626540211327,False
0.5999997035629522,-0.4270000000055296,3.5072929531939416e-178,0.004233971132518002,False
0.599999979240344,-0.2269999999938881,1.6481242957624643e-176,0.004004856499525409,False
0.19067433687319738,-0.12700000000261924,7.558855588780699e-176,0.004270056077100758,False
0.1798166942968591,0.13299999999941803,3.3107803856045387e-174,0.0048308273124023455,False
