mass,intensity
43953.3383830663,0.06383745260871403
43953.3583830663,0.06189158149737289
43953.378383066294,0.05953279836055827
43953.39838306629,0.05681632640332129
43953.41838306629,0.05380432331968382
43953.438383066285,0.0505639076998333
43953.45838306628,0.04716516421259422
43953.47838306628,0.043679234300301135
43953.498383066275,0.040176588932433595
43953.51838306627,0.03672556376301461
43953.53838306627,0.03339121607088869
43953.558383066265,0.030234538635182454
43953.57838306626,0.027312039845533598
43953.59838306626,0.024675673513008617
43953.618383066256,0.022373077582456737
43953.63838306625,0.020448059622719676
43953.65838306625,0.01894124972882294
43953.678383066246,0.01789082919266532
43953.69838306624,0.01733323660462908
43953.71838306624,0.017303752302453703
43953.73838306624,0.017836867411544145
43953.75838306623,0.018966355023748483
43953.77838306623,0.020724978021766753
43953.79838306623,0.023143790132064905
43953.818383066224,0.026251013200097265
43953.83838306622,0.03007050338923986
43953.85838306622,0.034619850696654436
43953.878383066214,0.03990818826760991
43953.89838306621,0.04593381863546575
43953.91838306621,0.05268179118546034
43953.938383066205,0.060121586709968936
43953.9583830662,0.06820507880833422
43953.9783830662,0.07686494621945403
43953.998383066195,0.08601370350330191
43954.01838306619,0.09554349895618042
43954.03838306619,0.1053267981795456
43954.058383066185,0.1152180301551268
43954.07838306618,0.12505622180553874
43954.09838306618,0.13466858957150732
43954.118383066176,0.14387499605748277
43954.13838306617,0.15249312042102442
43954.15838306617,0.1603441373293622
43954.178383066166,0.16725865532439857
43954.19838306616,0.1730826352049309
43954.21838306616,0.1776829955896675
43954.23838306616,0.18095261803939622
43954.25838306615,0.18281448846819578
43954.27838306615,0.18322475403270067
43954.29838306615,0.1821745327486359
43954.318383066144,0.1796903829307549
43954.33838306614,0.17583341636083677
43954.35838306614,0.17069711741960916
43954.378383066134,0.16440400467694535
43954.39838306613,0.1571013363399425
43954.41838306613,0.14895611198275632
43954.438383066125,0.14014965671117235
43954.45838306612,0.13087208829823235
43954.47838306612,0.12131696229631397
43954.498383066115,0.11167636558128992
43954.51838306611,0.10213668743033588
43954.53838306611,0.09287524236249518
43954.558383066105,0.08405785461988464
43954.5783830661,0.07583744478172896
43954.5983830661,0.0683535890897037
43954.618383066096,0.06173295588705509
43954.63838306609,0.056090464921320894
43954.65838306609,0.05153096727383432
43954.678383066086,0.048151208772036574
43954.69838306608,0.04604181957776671
43954.71838306608,0.045289068170834904
43954.73838306608,0.04597612944064821
43954.75838306607,0.04818364372743112
43954.77838306607,0.051989385516012475
43954.79838306607,0.05746691561841234
43954.818383066064,0.06468315705202832
43954.83838306606,0.07369490978600153
43954.85838306606,0.08454439980669852
43954.878383066054,0.09725403961437999
43954.89838306605,0.11182065577760864
43954.91838306605,0.12820950953705904
43954.938383066044,0.14634849341188064
43954.95838306604,0.16612292513480803
43954.97838306604,0.1873713753195548
43954.998383066035,0.20988295328253587
43955.01838306603,0.23339643406219324
43955.03838306603,0.2576015384283994
43955.058383066025,0.2821425782769475
43955.07838306602,0.3066245563610057
43955.09838306602,0.3306216682666749
43955.118383066016,0.3536880044115778
43955.13838306601,0.37537010071769805
43955.15838306601,0.39522084941043806
43955.178383066006,0.41281416701597123
43955.198383066,0.42775973496070974
43955.218383066,0.43971708716743535
43955.238383066,0.44840832386540747
43955.25838306599,0.4536287832687585
43955.27838306599,0.4552551008939656
43955.29838306599,0.4532502244443285
43955.318383065984,0.4476651214091302
43955.33838306598,0.43863710518014026
43955.35838306598,0.4263849002534542
43955.378383065974,0.41120075405750955
43955.39838306597,0.3934400688222078
43955.41838306597,0.37350916007968166
43955.438383065964,0.3518518399064489
43955.45838306596,0.32893556723418266
43955.47838306596,0.3052379024887162
43955.498383065955,0.28123395115042293
43955.51838306595,0.2573853856045645
43955.53838306595,0.23413150467853927
43955.558383065945,0.21188263535079632
43955.57838306594,0.19101601219576508
43955.59838306594,0.1718740983886476
43955.618383065936,0.15476514819420545
43955.63838306593,0.1399656643065732
43955.65838306593,0.12772428209328215
43955.678383065926,0.1182665227809724
43955.69838306592,0.11179980304502733
43955.71838306592,0.10851807162941313
43955.73838306592,0.10860546513151038
43955.75838306591,0.11223843402399164
43955.77838306591,0.11958588406112827
43955.79838306591,0.1308070038502966
43955.8183830659,0.1460466017070629
43955.8383830659,0.16542794778668088
43955.8583830659,0.18904330335893704
43955.878383065894,0.21694250904289028
43955.89838306589,0.24912018761775245
43955.91838306589,0.2855022833974225
43955.938383065884,0.3259327972216638
43955.95838306588,0.3701616720771143
43955.97838306588,0.4178348283752312
43955.998383065875,0.4684873311263
43956.01838306587,0.5215405878684926
43956.03838306587,0.5763043245240855
43956.058383065865,0.6319838695265526
43956.07838306586,0.6876930031000088
43956.09838306586,0.7424723123346693
43956.118383065856,0.7953126523782427
43956.13838306585,0.8451829721097669
43956.15838306585,0.8910614437393231
43956.178383065846,0.9319685647986947
43956.19838306584,0.9670007009581313
43956.21838306584,0.9953624279472286
43956.23838306584,1.0163960234766023
43956.25838306583,1.0296065608403775
43956.27838306583,1.0346812618434054
43956.29838306583,1.031502066382788
43956.31838306582,1.020150750186355
43956.33838306582,1.0009063453156004
43956.35838306582,0.9742350602791543
43956.378383065814,0.9407733264342893
43956.39838306581,0.9013049841635444
43956.41838306581,0.8567339389798996
43956.438383065804,0.8080538428167965
43956.4583830658,0.7563164752151482
43956.4783830658,0.7026005071001906
43956.498383065795,0.6479822289148939
43956.51838306579,0.5935096254004028
43956.53838306579,0.5401808981837
43956.558383065785,0.4889281962670358
43956.57838306578,0.4406069380798013
43956.59838306578,0.3959907223573344
43956.618383065776,0.3557714531539745
43956.63838306577,0.320563968659558
43956.65838306577,0.29091418243806066
43956.678383065766,0.2673095332704224
43956.69838306576,0.2501904055409737
43956.71838306576,0.23996113133058486
43956.738383065756,0.23699921939334204
43956.75838306575,0.2416615728212416
43956.77838306575,0.2542866511855372
43956.79838306575,0.2751917962454249
43956.81838306574,0.30466526225872353
43956.83838306574,0.34295285920457863
43956.85838306574,0.39023951382124006
43956.878383065734,0.44662646052594546
43956.89838306573,0.5121051706820507
43956.91838306573,0.5865294908301054
43956.938383065724,0.669587763632949
43956.95838306572,0.7607769246470348
43956.97838306572,0.8593806806332124
43956.998383065715,0.9644538618109297
43957.01838306571,1.0748148881607986
43957.03838306571,1.1890479937171543
43957.058383065705,1.3055164178529612
43957.0783830657,1.4223872149901207
43957.0983830657,1.537667681355911
43957.118383065696,1.6492526870801176
43957.13838306569,1.754981480118716
43957.15838306569,1.852701846423266
43957.178383065686,1.940338920903529
43957.19838306568,2.015965495251337
43957.21838306568,2.077870402977356
43957.238383065676,2.124621508426436
43957.25838306567,2.1551199991350445
43957.27838306567,2.1686430763749764
43957.29838306567,2.164872735950924
43957.31838306566,2.1439090924956985
43957.33838306566,2.106267573998722
43957.35838306566,2.0528602377944565
43957.378383065654,1.9849623688631617
43957.39838306565,1.904166351222226
43957.41838306565,1.8123254950663783
43957.438383065644,1.7114910090825
43957.45838306564,1.6038455968848468
43957.47838306564,1.4916372137735645
43957.498383065635,1.3771163476772237
43957.51838306563,1.2624798055039144
43957.53838306563,1.149823426706562
43957.558383065625,1.0411054538939855
43957.57838306562,0.938121516622769
43957.59838306562,0.8424913822592243
43957.618383065615,0.7556568485371133
43957.63838306561,0.6788894427033312
43957.65838306561,0.6133059910415464
43957.678383065606,0.559889660258762
43957.6983830656,0.5195137693902354
43957.7183830656,0.49296553893958045
43957.738383065596,0.4809669858374572
43957.75838306559,0.4841903839107563
43957.77838306559,0.5032660788869542
43957.79838306559,0.538780957862495
43957.81838306558,0.591266503855386
43957.83838306558,0.661176089812787
43957.85838306558,0.7488519515637083
43957.878383065574,0.8544830890171218
43957.89838306557,0.9780561379673641
43957.91838306557,1.1193019857220152
43957.938383065564,1.2776415244102284
43957.95838306556,1.452134398057684
43957.97838306556,1.6414348581182574
43957.998383065555,1.8437588588040479
43958.01838306555,2.0568662710652266
43958.03838306555,2.2780615605590078
43958.058383065545,2.504215467386353
43958.07838306554,2.731809171948895
43958.09838306554,2.9570011820476263
43958.118383065535,3.175715801860668
43958.13838306553,3.3837506311443586
43958.15838306553,3.5768991915223673
43958.178383065526,3.751083588395587
43958.19838306552,3.9024911892665846
43958.21838306552,4.027708715763488
43958.238383065516,4.123846968885311
43958.25838306551,4.18864966759208
43958.27838306551,4.220580579127574
43958.29838306551,4.218884219900113
43958.3183830655,4.183616839855844
43958.3383830655,4.115646074505954
43958.3583830655,4.016619440233505
43958.378383065494,3.8889036327462567
43958.39838306549,3.7354982383137956
43958.41838306549,3.5599288664499515
43958.438383065484,3.366125765273666
43958.45838306548,3.158294619317704
43958.47838306548,2.9407864193435618
43958.498383065475,2.7179730345401527
43958.51838306547,2.494134442057861
43958.53838306547,2.2733625384724214
43958.558383065465,2.0594851558400453
43958.57838306546,1.8560124289793523
43958.59838306546,1.6661061137363373
43958.618383065455,1.4925709392969027
43958.63838306545,1.3378656831458666
43958.65838306545,1.2041304629271699
43958.678383065446,1.0932258057586042
43958.69838306544,1.0067784242961952
43958.71838306544,0.9462283233792759
43958.738383065436,0.9128718877671825
43958.75838306543,0.907895951747375
43958.77838306543,0.9323985040119167
43958.79838306543,0.9873926041487046
43958.81838306542,1.0737912389194246
43958.83838306542,1.1923721769977114
43958.85838306542,1.343723331281991
43958.878383065414,1.5281706410574047
43958.89838306541,1.745691966808014
43958.91838306541,1.9958218660378124
43958.938383065404,2.2775533021026377
43958.9583830654,2.5892432421195632
43958.9783830654,2.9285296415637854
43958.998383065395,3.2922674207343148
43959.01838306539,3.6764906594730014
43959.03838306539,4.0764073455924414
43959.058383065385,4.486431616905726
43959.07838306538,4.900256581977399
43959.09838306538,5.310968575829951
43959.118383065375,5.711201226745729
43959.13838306537,6.093325133841181
43959.15838306537,6.449666459274383
43959.178383065366,6.772745509878581
43959.19838306536,7.055524600516385
43959.21838306536,7.291653312852125
43959.238383065356,7.475698807983386
43959.25838306535,7.6033491881228
43959.27838306535,7.671579040339048
43959.29838306535,7.678768180098848
43959.31838306534,7.624767128876703
43959.33838306534,7.51090584042431
43959.35838306534,7.3399454268511
43959.378383065334,7.1159758985586565
43959.39838306533,6.8442659885156845
43959.41838306533,6.5310737654134146
43959.438383065324,6.183428770763617
43959.45838306532,5.808897710095239
43959.47838306532,5.415346214974085
43959.498383065315,5.010708860207116
43959.51838306531,4.602778519683816
43959.53838306531,4.199024378842815
43959.558383065305,3.806445637928132
43959.5783830653,3.4314653122475285
43959.5983830653,3.0798657505464195
43959.618383065295,2.7567647353075997
43959.63838306529,2.466628469301255
43959.65838306529,2.2133155361759393
43959.678383065286,2.0001441630512016
43959.69838306528,1.8299738893327795
43959.71838306528,1.7052921034727633
43959.738383065276,1.6282958615476137
43959.75838306527,1.600959933901224
43959.77838306527,1.6250831007974713
43959.79838306527,1.7023062776359374
43959.81838306526,1.8340980208912423
43959.83838306526,2.0217052589546407
43959.85838306526,2.2660696050498044
43959.878383065254,2.567712226394839
43959.89838306525,2.9265928358555584
43959.91838306525,3.3419507992514457
43959.938383065244,3.812138465278322
43959.95838306524,4.3344584760393525
43959.97838306524,4.905017861728909
43959.998383065235,5.5186120383683
43960.01838306523,6.168651318469791
43960.03838306523,6.847141160339322
43960.058383065225,7.544725126639652
43960.07838306522,8.250796464576936
43960.09838306522,8.953680493794115
43960.118383065215,9.64088579417631
43960.13838306521,10.299417781138818
43960.15838306521,10.916143938261856
43960.178383065206,11.478196063421429
43960.1983830652,11.973391685591041
43960.2183830652,12.390654602100755
43960.238383065196,12.720413486592868
43960.25838306519,12.954957858991877
43960.27838306519,13.088732423460433
43960.29838306519,13.118553793922075
43960.31838306518,13.043737759253416
43960.33838306518,12.86613021844231
43960.35838306518,12.59004039479359
43960.378383065174,12.222080529225439
43960.39838306517,11.770921556925215
43960.41838306517,11.246978913554589
43960.438383065164,10.662046275997538
43960.45838306516,10.028897478124982
43960.47838306516,9.360877912433237
43960.498383065154,8.671506398643194
43960.51838306515,7.974106840414679
43960.53838306515,7.2814861653462
43960.558383065145,6.6056712911106485
43960.57838306514,5.957713473539211
43960.59838306514,5.347563688114652
43960.618383065135,4.7840179921618935
43960.63838306513,4.274727405788542
43960.65838306513,3.826262989323894
43960.678383065126,3.444223684688179
43960.69838306512,3.1333722698614928
43960.71838306512,2.8977835320013274
43960.738383065116,2.740988522781007
43960.75838306511,2.6660994973162637
43960.77838306511,2.675901792715047
43960.79838306511,2.7729013773860345
43960.8183830651,2.959319973814602
43960.8383830651,3.2370333781170832
43960.8583830651,3.6074527005439996
43960.878383065094,4.071352543101335
43960.89838306509,4.628654405086439
43960.91838306509,5.278177639009234
43960.938383065084,6.0173738304582995
43960.95838306508,6.842063305047461
43960.97838306508,7.746194342355103
43960.998383065074,8.721646395932689
43961.01838306507,9.758098021284002
43961.03838306507,10.842978208080057
43961.058383065065,11.961516392203725
43961.07838306506,13.09690168109227
43961.09838306506,14.230555963546143
43961.118383065055,15.342518899942707
43961.13838306505,16.41193570144171
43961.15838306505,17.41763157837659
43961.178383065046,18.33875027688659
43961.19838306504,19.15542873407055
43961.21838306504,19.849476023329736
43961.238383065036,20.40502280011682
43961.25838306503,20.809107632108116
43961.27838306503,21.052168987710424
43961.29838306503,21.128416171480005
43961.31838306502,21.03605887173368
43961.33838306502,20.777382807274613
43961.35838306502,20.358667687406253
43961.37838306501,19.78995271498165
43961.39838306501,19.08466352297451
43961.41838306501,18.25912212655216
43961.438383065004,17.33196766083835
43961.458383065,16.323519949236136
43961.478383065,15.255120052969584
43961.498383064994,14.148481804874491
43961.51838306499,13.02508601564615
43961.53838306499,11.905644800368698
43961.558383064985,10.809657676113776
43961.57838306498,9.755074186661666
43961.59838306498,8.758070325077686
43961.618383064975,7.832938462246642
43961.63838306497,6.992083331032751
43961.65838306497,6.246110280579268
43961.678383064966,5.6039868387325775
43961.69838306496,5.073254842898629
43961.71838306496,4.660268163876401
43961.738383064956,4.3704304047779425
43961.75838306495,4.208407878467938
43961.77838306495,4.178295554582269
43961.79838306495,4.283717368783308
43961.81838306494,4.527847106256255
43961.83838306494,4.913341776299281
43961.85838306494,5.442185721616023
43961.87838306493,6.115450361991206
43961.89838306493,6.932981137516786
43961.91838306493,7.8930295473349465
43961.938383064924,8.991853814346108
43961.95838306492,10.223316277306758
43961.97838306492,11.5785087646522
43961.998383064914,13.045438621526095
43962.01838306491,14.608807490899673
43962.03838306491,16.24991223588749
43962.058383064905,17.946692503731263
43962.0783830649,19.673942491888422
43962.0983830649,21.403695765227834
43962.118383064895,23.105781934873992
43962.13838306489,24.748543234387444
43962.15838306489,26.299688221897373
43962.178383064886,27.72724976721272
43962.19838306488,29.000605926132263
43962.21838306488,30.091515974416176
43962.238383064876,30.975120357577868
43962.25838306487,31.630853008485328
43962.27838306487,32.04321755765638
43962.298383064866,32.202385315860894
43962.31838306486,32.10458218687779
43962.33838306486,31.752243270481742
43962.35838306486,31.153927046653408
43962.37838306485,30.323994765354136
43962.39838306485,29.28207402269246
43962.41838306485,28.05233753483824
43962.438383064844,26.662637986731703
43962.45838306484,25.14354687361326
43962.47838306484,23.527349039647678
43962.498383064834,21.84704497759656
43962.51838306483,20.135409976826743
43962.53838306483,18.424153226390764
43962.558383064825,16.743211530068695
43962.57838306482,15.120202052759248
43962.59838306482,13.580047257761382
43962.618383064815,12.144773696574054
43962.63838306481,10.833475320613964
43962.65838306481,9.662422151884623
43962.678383064806,8.645287006571614
43962.6983830648,7.793456896636395
43962.7183830648,7.116391974756288
43962.738383064796,6.621993529655077
43962.75838306479,6.316943547222285
43962.77838306479,6.20698158643698
43962.798383064786,6.297089951011612
43962.81838306478,6.591565073767049
43962.83838306478,7.093961323814417
43962.85838306478,7.806902705207198
43962.87838306477,8.731767709033823
43962.89838306477,9.868262441771964
43962.91838306477,11.213906581686818
43962.938383064764,12.763465188847787
43962.95838306476,14.508366381283418
43962.97838306476,16.436149873969494
43962.998383064754,18.529993891561954
43963.01838306475,20.768367631737025
43963.03838306475,23.124853028081166
43963.058383064745,25.56817296930858
43963.07838306474,28.062453515315376
43963.09838306474,30.56773538281213
43963.118383064735,33.04073566228248
43963.13838306473,35.43584519840023
43963.15838306473,37.70633131540962
43963.178383064725,39.80570070201503
43963.19838306472,41.68916441462991
43963.21838306472,43.315137168619096
43963.238383064716,44.64669725004646
43963.25838306471,45.652932122488835
43963.27838306471,46.31009842274449
43963.298383064706,46.60253346139129
43963.3183830647,46.52326811226399
43963.3383830647,46.07430727540493
43963.3583830647,45.266562820917564
43963.37838306469,44.11944374978024
43963.39838306469,42.66012782918541
43963.41838306469,40.922556785293104
43963.438383064684,38.9462120176443
43963.45838306468,36.77473873341829
43963.47838306468,34.454492705599876
43963.498383064674,32.03308522585213
43963.51838306467,29.5579983203803
43963.53838306467,27.07533435290997
43963.558383064665,24.62875248454713
43963.57838306466,22.25863005407105
43963.59838306466,20.001470878605517
43963.618383064655,17.889565889876053
43963.63838306465,15.950895505126462
43963.65838306465,14.209248653209395
43963.678383064645,12.684521228911095
43963.69838306464,11.393147517770192
43963.71838306464,10.348612186277286
43963.738383064636,9.561987924324901
43963.75838306463,9.042444724973658
43963.77838306463,8.797680898538232
43963.798383064626,8.8342329237185
43963.81838306462,9.157630719574415
43963.83838306462,9.772376384528217
43963.85838306462,10.681737338106858
43963.87838306461,11.887358512483479
43963.89838306461,13.388712122749466
43963.91838306461,15.182416905421519
43963.938383064604,17.261470831741537
43963.9583830646,19.614451442138574
43963.9783830646,22.224745395941927
43963.998383064594,25.069872932638596
43964.01838306459,28.12097315862847
43964.03838306459,31.342512041002472
43964.058383064585,34.69226657399737
43964.07838306458,38.12162593362938
43964.09838306458,41.57623401676332
43964.118383064575,44.99697836271332
43964.13838306457,48.32130917229766
43964.15838306457,51.48485031454997
43964.178383064565,54.42324335221331
43964.19838306456,57.07414728240367
43964.21838306456,59.37930235920973
43964.238383064556,61.28655730900338
43964.25838306455,62.75175639776423
43964.27838306455,63.74038665383555
43964.298383064546,64.22889607382962
43964.31838306454,64.2056103000997
43964.33838306454,63.671197010418844
43964.35838306454,62.638652633969585
43964.37838306453,61.13281322444095
43964.39838306453,59.189418443713706
43964.41838306453,56.85378270631604
43964.438383064524,54.179148842603276
43964.45838306452,51.224815710025915
43964.47838306452,48.05414099967888
43964.498383064514,44.73252353474861
43964.51838306451,41.325465650014976
43964.53838306451,37.89680629052328
43964.558383064505,34.50720021998476
43964.5783830645,31.212899464281232
43964.5983830645,28.064871320066818
43964.618383064495,25.10826449820693
43964.63838306449,22.382212765486802
43964.65838306449,19.91994516133149
43964.678383064485,17.749154631191512
43964.69838306448,15.89256358290751
43964.71838306448,14.36861598149781
43964.738383064476,13.19222140016121
43964.75838306447,12.375476921760878
43964.77838306447,11.928297689567865
43964.798383064466,11.858895810905224
43964.81838306446,12.174059655968556
43964.83838306446,12.879200695998449
43964.85838306446,13.978152140491378
43964.87838306445,15.472721948606717
43964.89838306445,17.36202143636346
43964.91838306445,19.641608761524985
43964.938383064444,22.302503088829493
43964.95838306444,25.33013925167669
43964.97838306444,28.70334328668905
43964.998383064434,32.39341545298472
43965.01838306443,36.36340852733992
43965.03838306443,40.56768477481973
43965.058383064425,44.95182481042682
43965.07838306442,49.45294573082889
43965.09838306442,54.00046495573798
43965.118383064415,58.51732115249903
43965.13838306441,62.92163580730384
43965.15838306441,67.12877017655099
43965.178383064405,71.05370446233783
43965.1983830644,74.61364116034001
43965.2183830644,77.7307146057854
43965.238383064396,80.33467552236262
43965.25838306439,82.36541416921052
43965.27838306439,83.77518923238345
43965.298383064386,84.5304420130038
43965.31838306438,84.61309612298805
43965.33838306438,84.02127053879147
43965.35838306438,82.76936663128392
43965.37838306437,80.88752539870619
43965.39838306437,78.42048704865104
43965.41838306437,75.42591874368969
43965.438383064364,71.97230537113045
43965.45838306436,68.13652063409874
43965.47838306436,64.00121014764585
43965.498383064354,59.6521237693473
43965.51838306435,55.17553100098333
43965.53838306435,50.65584153914322
43965.558383064345,46.17353409032328
43965.57838306434,41.803472024065144
43965.59838306434,37.6136562417563
43965.618383064335,33.66443584461801
43965.63838306433,30.00816781087515
43965.65838306433,26.689289775171545
43965.678383064325,23.744746683578416
43965.69838306432,21.20469374714205
43965.71838306432,19.093385507195485
43965.738383064316,17.430154332027268
43965.75838306431,16.230381300428192
43965.77838306431,15.506367897676485
43965.798383064306,15.268027710432321
43965.8183830643,15.523332627140437
43965.8383830643,16.278467060020294
43965.8583830643,17.537665432538976
43965.87838306429,19.302731573943927
43965.89838306429,21.572262617761
43965.91838306429,24.340623347928677
43965.938383064284,27.59673846758967
43965.95838306428,31.32278875837836
43965.97838306428,35.49291135417098
43965.998383064274,40.07201326042075
43966.01838306427,45.01480986144027
43966.03838306427,50.26519578435425
43966.058383064264,55.75604379529811
43966.07838306426,61.409508498139125
43966.09838306426,67.13788610289177
43966.118383064255,72.84505058032511
43966.13838306425,78.4284517890804
43966.15838306425,83.78162476639828
43966.178383064245,88.79712374902905
43966.19838306424,93.36976222161691
43966.21838306424,97.40001390251882
43966.238383064236,100.79741131836815
43966.25838306423,103.48377024031532
43966.27838306423,105.3960708287058
43966.298383064226,106.48884011926225
43966.31838306422,106.7359048690459
43966.33838306422,106.13141729508168
43966.35838306422,104.69009665677993
43966.37838306421,102.4466741470661
43966.39838306421,99.45457400803245
43966.41838306421,95.78390693359208
43966.438383064204,91.51888961529075
43966.4583830642,86.75483412777128
43966.4783830642,81.5948707959185
43966.498383064194,76.14657709872499
43966.51838306419,70.51868277831872
43966.53838306419,64.81800822516041
43966.558383064184,59.14677075598951
43966.57838306418,53.60036355521781
43966.59838306418,48.26567719400343
43966.618383064175,43.21999635379072
43966.63838306417,38.53046722739802
43966.65838306417,34.254096410697706
43966.678383064165,30.4382119363659
43966.69838306416,27.121292986721947
43966.71838306416,24.33405779876962
43966.738383064156,22.100689878644577
43966.75838306415,20.440080944675888
43966.77838306415,19.36697468570354
43966.798383064146,18.892907797411123
43966.81838306414,19.02686294140881
43966.83838306414,19.77557117889285
43966.85838306414,21.143427856349874
43966.87838306413,23.132014567285992
43966.89838306413,25.739249313079625
43966.91838306413,28.95821591213463
43966.93838306412,32.775750591413626
43966.95838306412,37.170887053472654
43966.97838306412,42.113279688754
43966.998383064114,47.56173663657602
43967.01838306411,53.46299891518428
43967.03838306411,59.7508979625213
43967.058383064104,66.34601118621555
43967.0783830641,73.15591356253236
43967.0983830641,80.07609359963402
43967.118383064095,86.99156538426308
43967.13838306409,93.779166888639
43967.15838306409,100.31049070831611
43967.178383064085,106.45534983037636
43967.19838306408,112.08564100945581
43967.21838306408,117.07943494390375
43967.238383064076,121.32509848837987
43967.25838306407,124.72524184697816
43967.27838306407,127.20028450808185
43967.298383064066,128.69144809341773
43967.31838306406,129.16301173298186
43967.33838306406,128.60370443256605
43967.35838306406,127.02715661805304
43967.37838306405,124.47138632210715
43967.39838306405,120.99735055192693
43967.41838306405,116.6866453133223
43967.43838306404,111.63848481707716
43967.45838306404,105.96612830326747
43967.47838306404,99.7929491929154
43967.498383064034,93.24835436900251
43967.51838306403,86.46376080249935
43967.53838306403,79.56882302119034
43967.558383064024,72.68807956694884
43967.57838306402,65.9381518730353
43967.59838306402,59.425587732998125
43967.618383064015,53.24539682614482
43967.63838306401,47.480280732309815
43967.65838306401,42.200517416729696
43967.678383064005,37.464422793753805
43967.698383064,33.319281645908376
43967.718383064,29.802618233326758
43967.738383063996,26.9436641096592
43967.75838306399,24.76487711767758
43967.77838306399,23.283370921757506
43967.798383063986,22.512127988560902
43967.81838306398,22.460889585232916
43967.83838306398,23.136642838142503
43967.858383063976,24.54365574397998
43967.87838306397,26.683044703574836
43967.89838306397,29.551894036290253
43967.91838306397,33.14198135066138
43967.93838306396,37.43819487519627
43967.95838306396,42.41675715742621
43967.97838306396,48.04339221652037
43967.998383063954,54.27158868613722
43968.01838306395,61.04111831378919
43968.03838306395,68.27696631894509
43968.058383063944,75.88881693811643
43968.07838306394,83.77121396695588
43968.09838306394,91.80448289653603
43968.118383063935,99.8564597251149
43968.13838306393,107.78502383884859
43968.15838306393,115.44138129062473
43968.178383063925,122.6739936746504
43968.19838306392,129.33300019730885
43968.21838306392,135.27494009993404
43968.238383063916,140.36755262289097
43968.25838306391,144.494414938751
43968.27838306391,147.55917677422775
43968.298383063906,149.48916454451813
43968.3183830639,150.23815728613326
43968.3383830639,149.78817981624505
43968.358383063896,148.1502125662621
43968.37838306389,145.3637787221307
43968.39838306389,141.49543333263406
43968.41838306389,136.63624135393889
43968.43838306388,130.89838776170436
43968.45838306388,124.41110897644818
43968.47838306388,117.31616784724339
43968.498383063874,109.76311233261667
43968.51838306387,101.90456002270722
43968.53838306387,93.89173720488301
43968.558383063864,85.87047385808096
43968.57838306386,77.97781728159853
43968.59838306386,70.3393802142579
43968.618383063855,63.06748785172384
43968.63838306385,56.26013576792042
43968.65838306385,50.00072082554775
43968.678383063845,44.358462711844474
43968.69838306384,39.389397139632536
43968.71838306384,35.13779468694801
43968.738383063835,31.6378426617657
43968.75838306383,28.91542153513145
43968.77838306383,26.989812047378383
43968.798383063826,25.87518322635705
43968.81838306382,25.581734056464235
43968.83838306382,26.116390927575335
43968.858383063816,27.48299761832677
43968.87838306381,29.681972655341905
43968.89838306381,32.709448587198445
43968.91838306381,36.555947112193564
43968.9383830638,41.2046811585199
43968.9583830638,46.62960798026133
43968.9783830638,52.79338418431337
43968.998383063794,59.64539253294687
43969.01838306379,67.12001977839813
43969.03838306379,75.13536342641885
43969.058383063784,83.59253242905748
43969.07838306378,92.3756822361057
43969.09838306378,101.35288900074134
43969.118383063775,110.37792247097953
43969.13838306377,119.2929244686615
43969.15838306377,127.93194288706172
43969.178383063765,136.1252134584482
43969.19838306376,143.7040271571487
43969.21838306376,150.5059740859819
43969.238383063755,156.3803188491
43969.25838306375,161.19324093001185
43969.27838306375,164.83266872200159
43969.298383063746,167.21244866349937
43969.31838306374,168.27562113412768
43969.33838306374,167.99662071006384
43969.358383063736,166.38227711636307
43969.37838306373,163.47156073777592
43969.39838306373,159.3340881036081
43969.41838306373,154.06747324668274
43969.43838306372,147.79367524062414
43969.45838306372,140.6545460458329
43969.47838306372,132.80682243053388
43969.498383063714,124.41682873608812
43969.51838306371,115.65516251981828
43969.53838306371,106.69162290646426
43969.558383063704,97.69061337586787
43969.5783830637,88.80720936973738
43969.5983830637,80.18402998832171
43969.618383063695,71.94899612410845
43969.63838306369,64.2139987356683
43969.65838306369,57.074444503564585
43969.678383063685,50.609595273648736
43969.69838306368,44.883575260657764
43969.71838306368,39.946887955371174
43969.738383063675,35.83826423194521
43969.75838306367,32.58665468474088
43969.77838306367,30.213182437010232
43969.798383063666,28.73288668489096
43969.81838306366,28.15611075725012
43969.83838306366,28.489419859655108
43969.858383063656,29.735971095904713
43969.87838306365,31.895299859708476
43969.89838306365,34.962530218932486
43969.91838306365,38.92706038183558
43969.93838306364,43.77081561604203
43969.95838306364,49.466197960156386
43969.97838306364,55.97389263875043
43969.998383063634,63.240713290045754
43970.01838306363,71.19768018453743
43970.03838306363,79.75852614443406
43970.058383063624,88.8188129623296
43970.07838306362,98.25581651238353
43970.09838306362,107.92930198589268
43970.118383063615,117.68326317943821
43970.13838306361,127.34864383049094
43970.15838306361,136.74699778326067
43970.178383063605,145.6949821139392
43970.1983830636,154.00951753307723
43970.2183830636,161.51339783007714
43970.238383063595,168.04108901738564
43970.25838306359,173.44443275025537
43970.27838306359,177.59796016411406
43970.298383063586,180.40353286271903
43970.31838306358,181.7940573512887
43970.33838306358,181.73606619123535
43970.358383063576,180.2310205928327
43970.37838306357,177.31526089355003
43970.39838306357,173.05860835889322
43970.41838306357,167.56169850733573
43970.43838306356,160.95219723675265
43970.45838306356,153.3801114334651
43970.47838306356,145.01245138948704
